순번,프레스명,작업일자,주/야간,수주번호,시리얼번호,할당가열로,장입가열로,수주치수,사내재질,단조작업내역,비고,강종,수량,투입중량,투입수량,원단위가스량
2259,P5,2020-02-21,야간,"191106-12005-009
1/2차작업",001,"02,04",가열로2호기,"500.00 X 0.00 X 6960.00
",TW 350LF2,"S/N:001 시방서참고 R/STOCK
1차, 2차작업 기술부입회예정(김기현사원)","700T
히트확인",CARBON,1,14270,1,99.81
2260,P5,2020-02-21,야간,200204-01502-001,001,"02,04",가열로2호기,"4300.00 X 3734.00 X 180.00
",S355NL,"30/30/35 S/N:001
1571*450*480","R/BLOOM
Φ800",CARBON,1,7100,1,49.66
2261,P5,2020-02-21,야간,200206-19226-001,"001,002,003,004,005","02,04",가열로2호기,"4530.00 X 3770.00 X 170.00
",TWS355,"30/30/25 S/N:001-005
1704*500*505  단조비 확보.","400T
SLAB",CARBON,5,8760,5,61.27
2262,P5,2020-02-21,야간,200130-15007-063,"001,002,003","02,04",가열로2호기,"2283.00 X 1790.00 X 443.00
",TW F304L,"35/35/35 S/N:001-003
1469*450*565","톱절단
Φ800 R/B",SUS 304,3,7280,3,50.92
2263,P8,2020-02-21,주간,200129-19168-002,001,"15,12",가열로12호기,3400.00 X 3120.00 X 107.00,S355NL,"1053*450*350
25/25/37(시)",Φ600 R/B,CARBON,0,1817,1,77.67
2264,P8,2020-02-21,주간,200129-19168-002,"002,003,004,005,006,007,008,009,010,011,012,013,014,015,016,017,018,019,020,021,022,023,024","15,12",가열로12호기,3400.00 X 3120.00 X 107.00,S355NL,"1039*450*345
25/25/30",Φ600 R/B,CARBON,0,1817,23,77.67
2265,P8,2020-02-21,주간,"20123-19226-005
<재제작>",002,"15,12",가열로15호기,3666.00 X 3324.00 X 100.00,TWS355,"1071*450*385
25/25/30",SLAB,,0,2196,1,27.45
2266,P8,2020-02-21,주간,"20123-19226-003
<재제작>",023,"15,12",가열로15호기,3667.00 X 3331.00 X 100.00,TWS355,"1059*450*390
25/25/30",SLAB,,0,2165,1,27.06
2267,P8,2020-02-21,주간,200129-19133-001,"001,002","15,12",가열로15호기,1900.00 X 1396.00 X 411.00,TW 266M Gr2,"1431*450*510
96/30/30",R/BLOOM,CARBON,0,2879,2,35.99
2268,P8,2020-02-21,주간,200206-19226-005,"001,002,003,004,005","15,12",가열로15호기,3268.00 X 3010.00 X 400.00,S355NL,"1268*450*565
20/20/20",Φ800 R/B,CARBON,0,4844,5,60.55
2269,P8,2020-02-21,주간,190917-19245-092,001,"15,12",가열로15호기,1335.00 X 1022.34 X 202.60,TW F304H,"983*450*275
26/26/26","톱절단
Φ600 R/B",SUS 304,0,1273,1,15.91
2270,P8,2020-02-21,주간,190917-19245-093,001,"15,12",가열로15호기,1335.00 X 1022.34 X 202.80,TW F304H,"983*450*275
26/26/26","톱절단
Φ600 R/B",SUS 304,0,1274,1,15.93
2271,P8,2020-02-21,주간,190917-19245-098,001,"15,12",가열로15호기,1335.00 X 1022.34 X 207.00,TW F304H,"986*450*280
27/27/27","톱절단
Φ600 R/B",SUS 304,0,1297,1,16.21
2272,P8,2020-02-21,주간,190917-19245-099,001,"15,12",가열로15호기,1335.00 X 1022.34 X 207.00,TW F304H,"990*450*285
30/30/30","톱절단
Φ600 R/B",SUS 304,0,1297,1,16.21
2273,P8,2020-02-21,주간,200204-19411-015,"001,002,003,004","15,12",가열로15호기,6000.00 X 5500.00 X 122.00,S355NL,"1432*450*570
40/40/35",Φ800 R/B,CARBON,0,6456,4,80.7
2274,P8,2020-02-21,야간,200129-19168-006,001,"16,14",가열로16호기,3400.00 X 3120.00 X 107.00,S355NL,"1053*450*350
25/25/37(시)",Φ600 R/B,CARBON,0,1817,1,37.24
2275,P8,2020-02-21,야간,200129-19168-006,"002,003,004,005,006,007,008,009,010,011,012,013,014,015,016,017,018,019,020,021,022,023,024","16,14",가열로16호기,3400.00 X 3120.00 X 107.00,S355NL,"1039*450*345
25/25/30",Φ600 R/B,CARBON,0,1817,23,37.24
2276,P8,2020-02-21,야간,200206-19226-002,"006,007,008,009,010","16,14",가열로16호기,4183.00 X 3759.00 X 160.00,TW S355Mn,"1336*450*475
25/75/20","TAIL부
사용할것",CARBON,0,4178,5,85.62
2277,P8,2020-02-21,야간,200207-19226-009,"001,002,003,004","16,14",가열로14호기,3268.00 X 3010.00 X 400.00,S355NL,"1268*450*565
20/20/20",Φ800 R/B,CARBON,0,4844,4,51
2278,P8,2020-02-21,야간,200207-19226-001,"001,002,003,004,005","16,14",가열로14호기,3950.00 X 3350.00 X 140.00,S355NL,"1368*450*460
25/25/20",Φ800 R/B,CARBON,0,4681,5,49.28
2279,P8,2020-02-21,야간,200129-15008-002,001,"16,14",가열로14호기,3900.00 X 3650.00 X 180.00,TW 350LF2,"1143*450*430
25/25/25",히트확인,CARBON,0,2863,1,30.14
2280,P8,2020-02-21,야간,200201-15200-047,001,"16,14",가열로14호기,2190.00 X 1710.00 X 386.00,TW 266M Gr2,"1365*450*500
20/20/20",히트확인,CARBON,0,5076,1,53.44
2281,P8,2020-02-21,야간,200201-15200-048,001,"16,14",가열로14호기,2190.00 X 1710.00 X 386.00,TW 266M Gr2,"1365*450*500
20/20/20",히트확인,CARBON,0,5076,1,53.44
2282,P8,2020-02-21,야간,200201-15200-049,001,"16,14",가열로14호기,2190.00 X 1710.00 X 389.00,TW 266M Gr2,"1363*450*505
20/20/20",히트확인,CARBON,0,5114,1,53.84
2283,P8,2020-02-21,야간,200201-15200-050,001,"16,14",가열로14호기,2190.00 X 1710.00 X 389.00,TW 266M Gr2,"1363*450*505
20/20/20",히트확인,CARBON,0,5114,1,53.84
2284,P15,2020-02-21,주간,191226-19180-003,1,"13,17,18,20",가열로17호기,"금형작업
",WTG113,"GE 2.5 M/SHAFT  
2.3 금형과 구분 철저",,ALLOY,1,15269,1,67.59
2285,P15,2020-02-21,주간,191226-19180-004,1,"13,17,18,20",가열로17호기,"금형작업
",WTG113,"GE 2.5 M/SHAFT  
2.3 금형과 구분 철저",,ALLOY,1,15269,1,67.59
2286,P15,2020-02-21,주간,191226-19180-005,1,"13,17,18,20",가열로17호기,"금형작업
",WTG113,"GE 2.5 M/SHAFT  
2.3 금형과 구분 철저",,ALLOY,1,15269,1,67.59
2287,P15,2020-02-21,주간,200204-19180-531,1,"13,17,18,20",가열로17호기,"금형작업
",WTG113,"GE 2.3(B-TYPE) M/SHAFT  
2.5 금형과 구분",,ALLOY,1,13480,1,59.67
2288,P15,2020-02-21,주간,200204-19180-532,1,"13,17,18,20",가열로17호기,"금형작업
",WTG113,"GE 2.3(B-TYPE) M/SHAFT  
2.5 금형과 구분",,ALLOY,1,13480,1,59.67
2289,P15,2020-02-21,주간,200204-19180-533,1,"13,17,18,20",가열로17호기,"금형작업
",WTG113,"GE 2.3(B-TYPE) M/SHAFT  
2.5 금형과 구분",,ALLOY,1,13480,1,59.67
2290,P15,2020-02-21,주간,200120-19004-001,1,"13,17,18,20",가열로17호기,"1420.00 X 796.00 X 1688.00
",A266MGr2,"1000 R/BLOOM  시방서 참고
1차작업  사용소재 통보
내경 링밀작업 요청",,CARBON,1,19880,1,88.01
2291,P15,2020-02-21,주간,191126-99010-010,1,"13,17,18,20",가열로18호기,"3120SQ X 3870SQ X 470T
",A350LF2,"3,4차작업(마무리)  시방서 참고",,CARBON,1,86615,1,38.26
2292,P15,2020-02-21,주간,191209-15135-004,1,"13,17,18,20",가열로18호기,"2591.00 X 2251.00 X 1448.00
",TW 4140,2차작업(마무리)  70/70/120,,ALLOY,1,24780,1,10.95
2293,P15,2020-02-21,주간,191209-15135-003,1,"13,17,18,20",가열로18호기,"2591.00 X 2251.00 X 1775.00
",TW 4140,"코깅바 사용  1차작업  70/70/120
투입완료",,ALLOY,1,34300,1,15.15
2294,P15,2020-02-21,주간,191126-99010-010,2,"13,17,18,20",가열로20호기,"3120SQ X 3870SQ X 470T
",A350LF2,"2/21 02시 입고 예정(열괴)
2/24 주간작업분",,CARBON,1,91615,1,89.51
2295,P15,2020-02-21,주간,191205-19151-029,"5,6","13,17,18,20",가열로20호기,"1470.00 X 827.80 X 1382.95
",A350LF2,"3차작업 단조치수 : 1530 X 760 X 1925
자리 비워 둘 것",,CARBON,2,23470,2,22.93
2296,P15,2020-02-21,주간,190917-19245-090,1,"13,17,18,20",가열로20호기,"2250.00 X 1317.64 X 461.00
",F304H,가우징후 투입,,SUS 304,1,12860,1,12.56
2297,P15,2020-02-21,주간,190917-19245-091,1,"13,17,18,20",가열로20호기,"2114.00 X 1171.54 X 448.00
",F304H,가우징후 투입,,SUS 304,1,11680,1,11.41
2298,P15,2020-02-21,주간,200121-17720-007,1,"13,17,18,20",가열로13호기,"2075.00 X 1829.00 X 1650.00
",F12,코깅바 사용  2/20 투입  500℃ 유지,13호기,ALLOY,1,18500,1,0
2299,P15,2020-02-21,주간,200121-17720-007,2,"13,17,18,20",가열로13호기,"2075.00 X 1829.00 X 1650.00
",F12,코깅바 사용  2/20 투입  500℃ 유지,13호기,ALLOY,1,18500,1,0
2300,P15,2020-02-21,주간,200121-17720-025,1,"13,17,18,20",가열로13호기,"2075.00 X 1829.00 X 1650.00
",F12,코깅바 사용  2/20 투입  500℃ 유지,13호기,ALLOY,1,18500,1,0
2301,P15,2020-02-21,주간,200121-17720-025,2,"13,17,18,20",가열로13호기,"2075.00 X 1829.00 X 1650.00
",F12,코깅바 사용  2/20 투입  500℃ 유지,13호기,ALLOY,1,18500,1,0
2302,P15,2020-02-21,주간,200114-19230-001,1,"13,17,18,20",가열로13호기,"4683.76 X 3946.22 X 464.82
",B50A584B,코깅바  투입  절단후 2/20 투입(후열),13호기,ALLOY,2,21916,1,0
2303,P15,2020-02-21,주간,200114-19230-006,1,"13,17,18,20",가열로13호기,"4683.76 X 3946.22 X 464.82
",B50A584B,코깅바  투입  절단후 2/20 투입(후열),13호기,ALLOY,2,21916,1,0
2304,P15,2020-02-21,주간,200114-19230-002,1,"13,17,18,20",가열로13호기,"4251.96 X 3296.92 X 421.64
",B50A584B,코깅바  투입  절단후 2/20 투입(후열),13호기,ALLOY,2,26500,1,0
2305,P15,2020-02-21,야간,200102-19157-003,1,"19,06",가열로19호기,"2060.00 X 1709.00 X 2660.00
",A266MGr2,"2,3차작업(마무리)  70/70/150",,CARBON,1,36500,1,58.27
2306,P15,2020-02-21,야간,200102-19157-008,1,"19,06",가열로19호기,"2060.00 X 1709.00 X 2660.00
",A266MGr2,"2,3차작업(마무리)  70/70/150",,CARBON,1,36500,1,58.27
2307,P15,2020-02-21,야간,200204-19411-012,"1,2,3,4","19,06",가열로6호기,"6000.00 X 5354.00 X 199.00
",TWS355,700T,6호기,CARBON,4,12555,4,68.84
2308,P15,2020-02-21,야간,191218-19054-007,"1,2","19,06",가열로6호기,"4804.00 X 3684.00 X 270.00
",TWS355,700T ,6호기,CARBON,2,19615,2,107.55
2309,P5,2020-02-24,주간,200105-19180-358,001,"02,04",가열로4호기,"1350.00 X 0.00 X 2555.00
","WTG-113
(INGOT)","GE 1.5MW M/SHAFT 금형작업
별도시방서참고","2/21 P5주
COGBAR",ALLOY,1,9554,1,76.82
2310,P5,2020-02-24,주간,200105-19180-359,001,"02,04",가열로4호기,"1350.00 X 0.00 X 2555.00
","WTG-113
(INGOT)","GE 1.5MW M/SHAFT 금형작업
별도시방서참고","2/21 P5주
COGBAR",ALLOY,1,9554,1,76.82
2311,P5,2020-02-24,주간,200105-19180-360,001,"02,04",가열로4호기,"1350.00 X 0.00 X 2555.00
","WTG-113
(INGOT)","GE 1.5MW M/SHAFT 금형작업
별도시방서참고","2/21 P5주
COGBAR",ALLOY,1,9554,1,76.82
2312,P5,2020-02-24,주간,200105-19180-361,001,"02,04",가열로4호기,"1350.00 X 0.00 X 2555.00
","WTG-113
(INGOT)","GE 1.5MW M/SHAFT 금형작업
별도시방서참고","2/21 P5주
COGBAR",ALLOY,1,9554,1,76.82
2313,P5,2020-02-24,주간,200105-19180-362,001,"02,04",가열로4호기,"1350.00 X 0.00 X 2555.00
","WTG-113
(INGOT)","GE 1.5MW M/SHAFT 금형작업
별도시방서참고","2/21 P5주
COGBAR",ALLOY,1,9554,1,76.82
2314,P5,2020-02-24,주간,200105-19180-363,001,"02,04",가열로4호기,"1350.00 X 0.00 X 2555.00
","WTG-113
(INGOT)","GE 1.5MW M/SHAFT 금형작업
별도시방서참고","2/21 P5주
COGBAR",ALLOY,1,9554,1,76.82
2315,P5,2020-02-24,주간,200105-19180-364,001,"02,04",가열로4호기,"1350.00 X 0.00 X 2555.00
","WTG-113
(INGOT)","GE 1.5MW M/SHAFT 금형작업
별도시방서참고","2/21 P5주
COGBAR",ALLOY,1,9554,1,76.82
2316,P5,2020-02-24,주간,200105-19180-365,001,"02,04",가열로4호기,"1350.00 X 0.00 X 2555.00
","WTG-113
(INGOT)","GE 1.5MW M/SHAFT 금형작업
별도시방서참고","2/21 P5주
COGBAR",ALLOY,1,9554,1,76.82
2317,P5,2020-02-24,주간,190820-19448F-034,"001,002","02,04",가열로2호기,"6000.00 X 5498.00 X 140.00
",S355NL,"40/40/35 S/N:001-002
1509*500*585","R/BLOOM
￠800",,2,7750,2,84.82
2318,P5,2020-02-24,주간,190820-19448F-035,"001,002","02,04",가열로2호기,"6000.00 X 5498.00 X 140.00
",S355NL,"40/40/35 S/N:001-002
1509*500*585","R/BLOOM
￠800",,2,7750,2,84.82
2319,P5,2020-02-24,주간,"200107-12005-001
1/2차작업",001,"02,04",가열로2호기,"470.00 X 0.00 X 7615.00
",TW 350LF2,"S/N:001 시방서참고 R/STOCK
1차,2차작업 기술부입회예정(김기현사원)","700T
SLAB",CARBON,1,13380,1,146.44
2320,P5,2020-02-24,주간,200109-15133-016,"001,002","02,04",가열로2호기,"1569.00 X 350.00 X 516.00
",TW 350LF2,"55/150/40 S/N:001-002
1624 X 200 X 556  UT불량주의.","700T잔재
히트확인",CARBON,2,9310,2,101.9
2321,P5,2020-02-24,주간,200130-15007-063,004,"02,04",가열로2호기,"2283.00 X 1790.00 X 443.00
",TW F304L,"35/35/35 S/N:004
1469*450*565  1차,2차작업","톱절단
300T",SUS 304,1,7280,1,79.68
2322,P5,2020-02-24,주간,"191127-19929-001
1/2차작업",001,"02,04",가열로2호기,"1556.00 X 1342.00 X 1122.00
",TW F304L,"60/60/60 S/N:001
1094*500*1240  1차,2차작업","톱절단
300T",SUS 304,1,7750,1,84.82
2323,P5,2020-02-24,야간,"191106-12005-009
2/2차작업",001,"01,05",가열로5호기,"500.00 X 0.00 X 6960.00
",TW 350LF2,"S/N:001 시방서참고 R/STOCK
기술부 입회예정 (김기현사원)","2/21 P5야
1차작업분",CARBON,1,14270,1,183.22
2324,P5,2020-02-24,야간,"191127-19929-001
2/2차작업",001,"01,05",가열로5호기,"1556.00 X 1342.00 X 1122.00
",TW F304L,"60/60/60 S/N:001
1094*500*1240","2/24 P5주
1차작업분",SUS 304,1,7750,1,99.51
2325,P5,2020-02-24,야간,200204-19411-016,"001,002,003,004","01,05",가열로1호기,"6000.00 X 5500.00 X 147.00
",TWS355,"40/40/35 S/N:001-004
1528*500*590","400T
SLAB",CARBON,4,8030,4,94.92
2326,P5,2020-02-24,야간,191205-19151-034,"001,002,003","01,05",가열로5호기,"1401.00 X 929.40 X 1005.00
",TW 350LF2,"50/50/50 S/N:001-003
1241*500*1100   T쌓을것. 단조비 확보.","700T
히트확인",CARBON,3,9260,3,118.9
2327,P5,2020-02-24,야간,200106-19157-007,001,"01,05",가열로5호기,"1454.00 X 945.50 X 570.00
",TW 266MGr2,"55/45/45 S/N:001
1248*450*670","300T
히트확인",CARBON,1,5940,1,76.27
2328,P5,2020-02-24,야간,200212-19042-001,"001,002,003,004,005,006","01,05",가열로1호기,"3395.00 X 3055.00 X 410.00
",S355NL,"35/35/30 S/N:001-006
1493*500*590   600T->1800T쌓기->황지","R/BLOOM
￠800",CARBON,6,7630,6,90.19
2329,P5,2020-02-24,야간,가열로다이,"001,002","01,05",가열로5호기,"SQ(450 X 450 X 4700)
",C-STEEL,P8사용,"R/B 테일부
및 압탕",,2,8000,2,102.72
2330,P8,2020-02-24,주간,200206-19226-003,"001,002,003,004,005,006,007,008,009,010","16,14",가열로16호기,4174.00 X 3774.00 X 130.00,S355NL,"1201*450*450
25/25/25",Φ600 R/B,CARBON,0,3418,10,61.09
2331,P8,2020-02-24,주간,200206-19226-004,"001,002,003,004,005,006,007,008,009,010","16,14",가열로14호기,3917.00 X 3539.00 X 95.00,S355NL,"1125*450*405
30/30/35",Φ600 R/B,CARBON,0,2617,10,59.96
2332,P8,2020-02-24,주간,200219-19226-001,001,"16,14",가열로16호기,3980.00 X 3320.00 X 165.00,S355NL,"1480*450*485
25/25/20",Φ800 R/B,CARBON,0,5912,1,105.67
2333,P8,2020-02-24,주간,200219-19226-002,001,"16,14",가열로16호기,3678.00 X 3268.00 X 145.00,S355NL,"1250*450*410
20/20/30(시)",Φ600 R/B,CARBON,0,3180,1,56.84
2334,P8,2020-02-24,주간,200219-19226-002,002,"16,14",가열로16호기,3678.00 X 3268.00 X 145.00,S355NL,"1232*450*400
20/20/20",Φ600 R/B,CARBON,0,3180,1,56.84
2335,P8,2020-02-24,주간,200219-19226-003,"001,002","16,14",가열로16호기,3672.00 X 3330.00 X 115.00,S355NL,"1077*450*390
20/20/20",Φ600 R/B,CARBON,0,2226,2,39.79
2336,P8,2020-02-24,주간,200219-19226-004,002,"16,14",가열로16호기,3664.00 X 3324.00 X 100.00,S355NL,"1047*450*385
20/20/25",Φ600 R/B,CARBON,0,2046,2,36.57
2337,P8,2020-02-24,주간,200219-19226-005,001,"16,14",가열로16호기,3258.00 X 3010.00 X 355.00,S355NL,"1229*450*525
20/20/20",SLAB,CARBON,0,4174,1,74.6
2338,P8,2020-02-24,주간,200206-19226-002,"001,002,003,004,005","16,14",가열로14호기,4183.00 X 3759.00 X 160.00,TW S355Mn,"1336*450*475
25/75/20","TAIL부
사용할것",CARBON,0,4178,5,95.73
2339,P8,2020-02-24,주간,"200115-19234-010
재제작건",005,"16,14",가열로16호기,3667.00 X 3329.00 X 95.00,TW S355Mn,"1044*450*390
25/25/30","SLAB
or R/B",CARBON,0,2092,1,37.39
2340,P8,2020-02-24,주간,191205-19151-025,"001,002,003","16,14",가열로14호기,1314.45 X 850.40 X 331.49,TW 350LF2,"1121*450*400
30/30/30",히트확인,CARBON,0,2528,3,57.92
2341,P8,2020-02-24,주간,200129-15007-043,"001,002,003","16,14",가열로14호기,1740.00 X 1390.00 X 275.00,TW 266M Gr2,"1100*450*370
20/20/20",히트확인,CARBON,0,2220,3,50.87
2342,P8,2020-02-24,주간,200129-15007-045,"001,002,003","16,14",가열로14호기,1740.00 X 1390.00 X 251.00,TW 266M Gr2,"1094*450*345
20/20/20",히트확인,CARBON,0,2040,3,46.74
2343,P8,2020-02-24,야간,200201-19226-085,001,"15,12",가열로12호기,2316.00 X 2070.00 X 370.00,S355NL,"1120*450*470
20/20/20",Φ600 R/B,CARBON,0,2870,1,121.8
2344,P8,2020-02-24,야간,200201-19226-086,001,"15,12",가열로12호기,2316.00 X 2070.00 X 370.00,S355NL,"1120*450*470
20/20/20",Φ600 R/B,CARBON,0,2870,1,121.8
2345,P8,2020-02-24,야간,200201-19226-087,001,"15,12",가열로12호기,2316.00 X 2070.00 X 370.00,S355NL,"1120*450*470
20/20/20",Φ600 R/B,CARBON,0,2870,1,121.8
2346,P8,2020-02-24,야간,200201-19226-088,001,"15,12",가열로12호기,2316.00 X 2070.00 X 370.00,S355NL,"1120*450*470
20/20/20",Φ600 R/B,CARBON,0,2870,1,121.8
2347,P8,2020-02-24,야간,200201-19226-089,001,"15,12",가열로12호기,2316.00 X 2070.00 X 370.00,S355NL,"1120*450*470
20/20/20",Φ600 R/B,CARBON,0,2870,1,121.8
2348,P8,2020-02-24,야간,200201-19226-090,001,"15,12",가열로12호기,2316.00 X 2070.00 X 370.00,S355NL,"1120*450*470
20/20/20",Φ600 R/B,CARBON,0,2870,1,121.8
2349,P8,2020-02-24,야간,200201-19226-091,001,"15,12",가열로12호기,2316.00 X 2070.00 X 370.00,S355NL,"1120*450*470
20/20/20",Φ600 R/B,CARBON,0,2870,1,121.8
2350,P8,2020-02-24,야간,200201-19226-092,001,"15,12",가열로12호기,2316.00 X 2070.00 X 370.00,S355NL,"1120*450*470
20/20/20",Φ600 R/B,CARBON,0,2870,1,121.8
2351,P8,2020-02-24,야간,200201-19226-093,001,"15,12",가열로12호기,2316.00 X 2070.00 X 370.00,S355NL,"1120*450*470
20/20/20",Φ600 R/B,CARBON,0,2870,1,121.8
2352,P8,2020-02-24,야간,200201-19226-094,001,"15,12",가열로12호기,2316.00 X 2070.00 X 370.00,S355NL,"1120*450*470
20/20/20",Φ600 R/B,CARBON,0,2870,1,121.8
2353,P8,2020-02-24,야간,200201-19226-095,001,"15,12",가열로12호기,2316.00 X 2070.00 X 370.00,S355NL,"1120*450*470
20/20/20",Φ600 R/B,CARBON,0,2870,1,121.8
2354,P8,2020-02-24,야간,200201-19226-096,001,"15,12",가열로12호기,2316.00 X 2070.00 X 370.00,S355NL,"1120*450*470
20/20/20",Φ600 R/B,CARBON,0,2870,1,121.8
2355,P8,2020-02-24,야간,200201-19226-097,001,"15,12",가열로12호기,2316.00 X 2070.00 X 370.00,S355NL,"1120*450*470
20/20/20",Φ600 R/B,CARBON,0,2870,1,121.8
2356,P8,2020-02-24,야간,200201-19226-098,001,"15,12",가열로12호기,2316.00 X 2070.00 X 370.00,S355NL,"1120*450*470
20/20/20",Φ600 R/B,CARBON,0,2870,1,121.8
2357,P8,2020-02-24,야간,200201-19226-099,001,"15,12",가열로12호기,2316.00 X 2070.00 X 370.00,S355NL,"1120*450*470
20/20/20",Φ600 R/B,CARBON,0,2870,1,121.8
2358,P8,2020-02-24,야간,200205-19226-019,001,"15,12",가열로15호기,3268.00 X 3010.00 X 400.00,S420NL,"1278*450*570
23/23/23",Φ800 R/B,CARBON,0,4844,1,84.57
2359,P8,2020-02-24,야간,200205-19226-020,001,"15,12",가열로15호기,3268.00 X 3010.00 X 400.00,S420NL,"1278*450*570
23/23/23",Φ800 R/B,CARBON,0,4844,1,84.57
2360,P8,2020-02-24,야간,200205-19226-021,001,"15,12",가열로15호기,3268.00 X 3010.00 X 400.00,S420NL,"1278*450*570
23/23/23",Φ800 R/B,CARBON,0,4844,1,84.57
2361,P8,2020-02-24,야간,200205-19226-022,001,"15,12",가열로15호기,3268.00 X 3010.00 X 400.00,S420NL,"1278*450*570
23/23/23",Φ800 R/B,CARBON,0,4844,1,84.57
2362,P8,2020-02-24,야간,200205-19226-023,001,"15,12",가열로15호기,3268.00 X 3010.00 X 400.00,S420NL,"1278*450*570
23/23/23",Φ800 R/B,CARBON,0,4844,1,84.57
2363,P8,2020-02-24,야간,200205-19226-024,001,"15,12",가열로15호기,3268.00 X 3010.00 X 400.00,S420NL,"1278*450*570
23/23/23",Φ800 R/B,CARBON,0,4844,1,84.57
2364,P8,2020-02-24,야간,200205-19226-025,001,"15,12",가열로15호기,3268.00 X 3010.00 X 400.00,S420NL,"1278*450*570
23/23/23",Φ800 R/B,CARBON,0,4844,1,84.57
2365,P8,2020-02-24,야간,200205-19226-026,001,"15,12",가열로15호기,3268.00 X 3010.00 X 400.00,S420NL,"1278*450*570
23/23/23",Φ800 R/B,CARBON,0,4844,1,84.57
2366,P8,2020-02-24,야간,200207-19226-002,001,"15,12",가열로15호기,3674.00 X 3292.00 X 130.00,S355NL,"1227*450*385
20/20/37(시)",Φ600 R/B,CARBON,0,2809,1,49.04
2367,P8,2020-02-24,야간,200207-19226-002,"002,003,004,005,006,007,008,009,010","15,12",가열로15호기,3674.00 X 3292.00 X 130.00,S355NL,"1203*450*475
20/20/25",Φ600 R/B,CARBON,0,2809,9,49.04
2368,P8,2020-02-24,야간,200106-19157-012,001,"15,12",가열로12호기,2544.00 X 2358.00 X 267.00,TW F11,"1053*450*400
20/40/25",히트확인,ALLOY,0,2162,1,91.75
2369,P8,2020-02-24,야간,200117-19439-004,001,"15,12",가열로15호기,1968.50 X 1800.23 X 928.69,TW F11,"1098*450*1075
60/60/60",히트확인,ALLOY,0,6622,1,115.62
2370,P8,2020-02-24,야간,200117-19439-005,001,"15,12",가열로15호기,1968.50 X 1479.55 X 425.45,TW F11,"1354*450*560
30/50/40",히트확인,ALLOY,0,5597,1,97.72
2371,P15,2020-02-24,주간,"200105-17035-002
R/TRUNK",1,"20,19,18,17",가열로20호기,"1520.00 X 990.00 X 6500.00
",SF490V,"코깅바 사용  1차작업 시방서 참고
2/21 투입",,CARBON,1,48000,1,52.28
2372,P15,2020-02-24,주간,191126-99010-010,2,"20,19,18,17",가열로20호기,"3120SQ X 3870SQ X 470T
",A350LF2,"투입완료 시방서 참고  1,2차작업",,CARBON,1,91615,1,99.78
2373,P15,2020-02-24,주간,200117-72168-003,1,"20,19,18,17",가열로18호기,"3265.00 X 0.00 X 200.00
",F304H,"코깅바 사용  가우징후 투입  시방서 
압탕 주입구 구분 철저  1차작업",,SUS 304,1,19165,1,70.24
2374,P15,2020-02-24,주간,200117-72168-004,1,"20,19,18,17",가열로18호기,"3265.00 X 0.00 X 200.00
",F304H,"코깅바 사용  가우징후 투입  시방서 
압탕 주입구 구분 철저  1차작업",,SUS 304,1,19165,1,70.24
2375,P15,2020-02-24,주간,200117-72168-001,1,"20,19,18,17",가열로18호기,"3360.00 X 0.00 X 200.00
",F304H,"코깅바 사용  가우징후 투입  시방서 
압탕 주입구 구분 철저  1차작업",,SUS 304,1,20300,1,74.4
