순번,프레스명,작업일자,주/야간,가열로명,소재개수,중량(kg),최대중량(kg),최소홀딩시간,최대홀딩시간,시작온도,가열시작일시,가열종료일시,종료온도,소요시간(분),총가스사용량,단위가스사용량(사용량/중량)
2177,프레스(P5000),2020-05-25,주간,가열로3호기,10,80990,9530,12,13,-,2020-05-23 07:35,2020-05-25 18:23,-,3528,8304.5,102.5
2178,프레스(P5000),2020-05-25,주간,가열로4호기,4,34400,8600,12,13,-,2020-05-23 07:35,2020-05-25 19:08,-,3573,6716,195.2
2179,링밀(R/M 9500),2020-05-25,주간,가열로7호기,5,14950,2990,4,10,-,2020-05-24 07:48,2020-05-25 18:51,-,2103,2873,192.2
2180,링밀(R/M 9500),2020-05-25,야간,가열로7호기,12,41340,3660,4,10,-,2020-05-25 18:51,2020-05-25 21:23,-,152,217.5,5.3
2181,링밀(R/M 9500),2020-05-25,주간,가열로8호기,18,55590,4670,4,10,-,2020-05-24 00:00,2020-05-26 00:00,-,2880,-,0
2182,링밀(R/M 9500),2020-05-25,야간,가열로8호기,4,45050,16085,4,10,-,2020-05-24 00:00,2020-05-26 00:00,-,2880,-,0
2183,링밀(R/M 9500),2020-05-25,주간,가열로9호기,17,59380,6880,4,10,-,2020-05-24 00:00,2020-05-26 00:00,-,2880,-,0
2184,링밀(R/M 9500),2020-05-25,야간,가열로9호기,10,32740,5260,4,10,-,2020-05-24 00:00,2020-05-26 00:00,-,2880,-,0
2185,링밀(R/M 9500),2020-05-25,주간,가열로10호기,3,47280,15760,4,10,-,2020-05-24 00:00,2020-05-26 00:00,-,2880,-,0
2186,링밀(R/M 9500),2020-05-25,야간,가열로10호기,6,56460,9410,4,10,-,2020-05-24 00:00,2020-05-26 00:00,-,2880,-,0
2187,링밀(R/M 9500),2020-05-25,주간,가열로11호기,2,48200,24100,4,10,-,2020-05-24 00:00,2020-05-26 00:00,-,2880,-,0
2188,링밀(R/M 9500),2020-05-25,야간,가열로11호기,31,84770,5190,4,10,-,2020-05-24 00:00,2020-05-26 00:00,-,2880,-,0
2189,프레스(P8000),2020-05-25,주간,가열로12호기,11,29363,2666,7.5,7.5,-,2020-05-23 23:35,2020-05-25 18:55,-,2600,3629.3,123.6
2190,프레스(P8000),2020-05-25,야간,가열로14호기,22,68659,4393,7.5,7.5,-,2020-05-23 07:51,2020-05-26 06:35,-,4244,4820,70.2
2191,프레스(P8000),2020-05-25,주간,가열로15호기,4,7594,1791,7.5,7.5,-,2020-05-23 07:42,2020-05-25 17:00,-,3438,3290.4,433.3
2192,프레스(P8000),2020-05-25,야간,가열로16호기,18,58741,4844,7.5,7.5,-,2020-05-24 08:31,2020-05-25 22:56,-,2305,5811.3,98.9
2193,프레스(P15000),2020-05-25,주간,가열로17호기,8,162100,25950,12,12,-,2020-05-23 14:43,2020-05-25 13:48,-,2825,13171.1,81.3
2194,프레스(P15000),2020-05-25,야간,가열로17호기,6,129930,25950,6,6,-,2020-05-25 13:50,2020-05-26 05:53,-,963,5088.1,39.2
2195,프레스(P15000),2020-05-25,주간,가열로18호기,8,105015,15550,12,12,-,2020-05-23 06:05,2020-05-25 18:21,-,3616,9271.7,88.3
2196,프레스(P15000),2020-05-25,야간,가열로18호기,6,79725,15550,6,6,-,2020-05-25 18:24,2020-05-26 02:30,-,486,2024.7,25.4
2197,프레스(P15000),2020-05-25,야간,가열로19호기,5,147750,35500,15,15,-,2020-05-24 01:17,2020-05-26 06:10,-,3173,14420.1,97.6
2198,프레스(P15000),2020-05-25,주간,가열로20호기,4,121580,36600,18,18,-,2020-05-23 20:26,2020-05-25 16:25,-,2639,9988.7,82.2
2199,프레스(P5000),2020-05-26,야간,가열로1호기,8,55040,6880,12,13,-,2020-05-26 04:20,2020-05-27 06:14,-,1554,3749.6,68.1
2200,프레스(P5000),2020-05-26,야간,가열로2호기,7,46890,12830,12,13,-,2020-05-26 07:10,2020-05-27 02:00,-,1130,3976.6,84.8
2201,프레스(P5000),2020-05-26,주간,가열로3호기,4,71160,22930,12,13,-,2020-05-25 20:00,2020-05-26 18:37,-,1357,3913.9,55
2202,프레스(P5000),2020-05-26,주간,가열로4호기,7,112700,19350,12,13,-,2020-05-25 19:16,2020-05-26 13:04,-,1068,3578.1,31.7
2203,프레스(P15000),2020-05-26,야간,가열로6호기,7,93650,16000,12,12,-,2020-05-22 15:36,2020-05-27 01:00,-,6324,11907.5,127.1
2204,링밀(R/M 9500),2020-05-26,주간,가열로8호기,19,88530,6230,4,10,-,2020-05-25 00:00,2020-05-27 00:00,-,2880,-,0
2205,링밀(R/M 9500),2020-05-26,야간,가열로8호기,18,73740,5050,4,10,-,2020-05-25 00:00,2020-05-27 00:00,-,2880,-,0
2206,링밀(R/M 9500),2020-05-26,주간,가열로9호기,14,58480,6230,4,10,-,2020-05-25 00:00,2020-05-27 00:00,-,2880,-,0
2207,링밀(R/M 9500),2020-05-26,야간,가열로9호기,8,45760,5720,4,10,-,2020-05-25 00:00,2020-05-27 00:00,-,2880,-,0
2208,링밀(R/M 9500),2020-05-26,주간,가열로10호기,2,32170,16085,4,10,-,2020-05-25 00:00,2020-05-27 00:00,-,2880,-,0
2209,링밀(R/M 9500),2020-05-26,주간,가열로11호기,4,59135,15560,4,10,-,2020-05-25 00:00,2020-05-27 00:00,-,2880,-,0
2210,링밀(R/M 9500),2020-05-26,야간,가열로11호기,4,53938,14525,4,10,-,2020-05-25 00:00,2020-05-27 00:00,-,2880,-,0
2211,프레스(P8000),2020-05-26,주간,가열로12호기,14,52256,4219,7.5,7.5,-,2020-05-25 19:09,2020-05-26 11:30,-,981,2366.2,45.3
2212,링밀(R/M 9500),2020-05-26,야간,가열로13호기,2,51900,25950,4,10,-,2020-05-25 10:07,2020-05-27 23:40,-,3693,22624.7,435.9
2213,프레스(P8000),2020-05-26,야간,가열로14호기,18,61372,5399,7.5,7.5,-,2020-05-26 06:56,2020-05-26 15:41,-,525,1580,25.7
2214,프레스(P8000),2020-05-26,주간,가열로15호기,16,81478,5399,7.5,7.5,-,2020-05-25 17:17,2020-05-26 16:51,-,1414,3676.5,45.1
2215,프레스(P8000),2020-05-26,야간,가열로16호기,22,52616,2510,7.5,7.5,-,2020-05-25 23:21,2020-05-26 22:26,-,1385,3001.9,57.1
2216,프레스(P15000),2020-05-26,야간,가열로18호기,8,146060,24100,12,12,-,2020-05-26 06:12,2020-05-27 06:19,-,1447,7113.6,48.7
2217,프레스(P15000),2020-05-26,주간,가열로19호기,3,95850,35500,6,6,-,2020-05-26 06:14,2020-05-26 15:15,-,541,2642.8,27.6
2218,프레스(P15000),2020-05-26,주간,가열로20호기,6,125175,25950,12,12,-,2020-05-25 16:27,2020-05-26 18:16,-,1549,6663.9,53.2
2219,프레스(P5000),2020-05-27,야간,가열로1호기,7,52210,15760,12,13,-,2020-05-27 07:10,2020-05-28 07:08,-,1438,3016.3,57.8
2220,프레스(P5000),2020-05-27,야간,가열로2호기,8,97890,22100,12,13,-,2020-05-27 02:55,2020-05-28 01:58,-,1383,4971.2,50.8
2221,프레스(P5000),2020-05-27,주간,가열로3호기,11,67770,8950,12,13,-,2020-05-26 18:53,2020-05-27 17:23,-,1350,5150.8,76
2222,프레스(P5000),2020-05-27,주간,가열로4호기,4,65530,18350,12,13,-,2020-05-26 13:18,2020-05-27 14:09,-,1491,4882.1,74.5
2223,프레스(P15000),2020-05-27,주간,가열로6호기,4,47620,25750,8,8,-,2020-05-27 01:16,2020-05-27 11:15,-,599,3503.7,73.6
2224,프레스(P15000),2020-05-27,야간,가열로6호기,5,55270,16700,12,12,-,2020-05-27 11:17,2020-05-28 06:12,-,1135,3780,68.4
2225,링밀(R/M 9500),2020-05-27,야간,가열로7호기,12,45680,15150,4,10,-,2020-05-26 12:16,2020-05-27 23:05,-,2089,3419.3,74.9
2226,링밀(R/M 9500),2020-05-27,야간,가열로8호기,18,70410,6880,4,10,-,2020-05-26 00:00,2020-05-28 00:00,-,2880,-,0
2227,링밀(R/M 9500),2020-05-27,야간,가열로9호기,3,53510,20000,4,10,-,2020-05-26 00:00,2020-05-28 00:00,-,2880,-,0
2228,링밀(R/M 9500),2020-05-27,주간,가열로10호기,18,72930,7380,4,10,-,2020-05-26 00:00,2020-05-28 00:00,-,2880,-,0
2229,링밀(R/M 9500),2020-05-27,야간,가열로11호기,4,56070,14525,4,10,-,2020-05-26 00:00,2020-05-28 00:00,-,2880,-,0
2230,프레스(P8000),2020-05-27,주간,가열로12호기,15,72917,6456,7.5,7.5,-,2020-05-26 11:45,2020-05-27 14:54,-,1629,3478.3,47.7
2231,링밀(R/M 9500),2020-05-27,야간,가열로13호기,2,51900,25950,4,10,-,2020-05-27 23:48,2020-05-28 22:54,-,1386,7315.3,140.9
2232,프레스(P8000),2020-05-27,야간,가열로14호기,20,64995,5702,7.5,7.5,-,2020-05-26 15:46,2020-05-27 06:27,-,881,1833.5,28.2
2233,프레스(P8000),2020-05-27,주간,가열로15호기,20,60108,6456,7.5,7.5,-,2020-05-26 17:02,2020-05-27 19:37,-,1595,3467,57.7
2234,프레스(P8000),2020-05-27,야간,가열로16호기,15,72065,6456,7.5,7.5,-,2020-05-26 22:41,2020-05-27 23:18,-,1477,3320.6,46.1
2235,프레스(P15000),2020-05-27,주간,가열로17호기,7,113300,24100,12,12,-,2020-05-26 10:43,2020-05-27 16:30,-,1787,12408.6,109.5
2236,프레스(P15000),2020-05-27,야간,가열로18호기,3,129300,66600,18,18,-,2020-05-27 06:22,2020-05-28 03:52,-,1290,4474.4,34.6
2237,프레스(P15000),2020-05-27,주간,가열로19호기,6,106600,24100,6,6,-,2020-05-26 21:11,2020-05-27 16:09,-,1138,7244.3,68
2238,프레스(P15000),2020-05-27,야간,가열로20호기,4,153150,41100,20,20,-,2020-05-26 22:47,2020-05-28 03:30,-,1723,7239.5,47.3
2239,프레스(P5000),2020-05-28,야간,가열로1호기,6,60720,10120,12,13,-,2020-05-28 07:25,2020-05-29 07:06,-,1421,3330.3,54.8
2240,프레스(P5000),2020-05-28,야간,가열로2호기,5,66300,22100,12,13,-,2020-05-28 02:35,2020-05-29 03:53,-,1518,4137.9,62.4
2241,프레스(P5000),2020-05-28,주간,가열로3호기,1,20600,20600,12,13,-,2020-05-27 19:06,2020-05-28 15:51,-,1245,2482.6,120.5
2242,프레스(P15000),2020-05-28,야간,가열로3호기,1,20600,20600,12,12,-,2020-05-28 15:51,2020-05-28 21:43,-,352,855.9,41.5
2243,프레스(P5000),2020-05-28,주간,가열로4호기,7,125450,22100,12,13,-,2020-05-27 14:10,2020-05-28 11:30,-,1280,4109.8,32.8
2244,프레스(P15000),2020-05-28,야간,가열로6호기,4,73200,19900,8,8,-,2020-05-28 06:14,2020-05-29 06:05,-,1431,6427,87.8
2245,링밀(R/M 9500),2020-05-28,주간,가열로7호기,20,88640,6880,4,10,-,2020-05-27 23:09,2020-05-28 14:10,-,901,1560.6,17.6
2246,링밀(R/M 9500),2020-05-28,야간,가열로7호기,16,40890,3890,4,10,-,2020-05-28 14:20,2020-05-29 03:08,-,768,1745.6,42.7
2247,링밀(R/M 9500),2020-05-28,주간,가열로8호기,3,47180,15760,4,10,-,2020-05-27 00:00,2020-05-29 00:00,-,2880,-,0
2248,링밀(R/M 9500),2020-05-28,주간,가열로9호기,18,56170,5130,4,10,-,2020-05-27 00:00,2020-05-29 00:00,-,2880,-,0
2249,링밀(R/M 9500),2020-05-28,야간,가열로9호기,12,30370,2650,4,10,-,2020-05-27 00:00,2020-05-29 00:00,-,2880,-,0
2250,링밀(R/M 9500),2020-05-28,주간,가열로10호기,1,24100,24100,4,10,-,2020-05-27 00:00,2020-05-29 00:00,-,2880,-,0
2251,링밀(R/M 9500),2020-05-28,주간,가열로11호기,1,24100,24100,4,10,-,2020-05-27 00:00,2020-05-29 00:00,-,2880,-,0
2252,링밀(R/M 9500),2020-05-28,야간,가열로11호기,1,1950,1950,4,10,-,2020-05-27 00:00,2020-05-29 00:00,-,2880,-,0
2253,링밀(R/M 9500),2020-05-28,주간,가열로12호기,1,24100,24100,4,10,-,2020-05-27 14:55,2020-05-28 15:36,-,1481,2045.2,84.9
2254,링밀(R/M 9500),2020-05-28,야간,가열로13호기,3,51000,17000,4,10,-,2020-05-28 22:58,2020-05-29 15:59,-,1021,5763,113
2255,프레스(P8000),2020-05-28,야간,가열로14호기,10,62773,6456,7.5,7.5,-,2020-05-27 06:58,2020-05-29 06:35,-,2857,6396.3,101.9
2256,프레스(P8000),2020-05-28,야간,가열로16호기,12,82120,6456,7.5,7.5,-,2020-05-27 23:38,2020-05-28 22:47,-,1389,3332,40.6
2257,프레스(P15000),2020-05-28,주간,가열로17호기,6,168685,86615,15,15,-,2020-05-27 16:49,2020-05-28 18:33,-,1544,10631,63
2258,프레스(P15000),2020-05-28,주간,가열로18호기,4,158270,66600,20,20,-,2020-05-28 03:54,2020-05-28 18:01,-,847,2243.5,14.2
2259,프레스(P15000),2020-05-28,야간,가열로20호기,3,121300,52100,20,20,-,2020-05-28 05:55,2020-05-29 06:12,-,1457,7012.3,57.8
2260,프레스(P5000),2020-05-29,야간,가열로1호기,5,45230,10300,12,13,-,2020-05-29 07:20,2020-05-30 07:03,-,1423,3319.6,73.4
2261,프레스(P5000),2020-05-29,야간,가열로2호기,9,45760,5650,12,13,-,2020-05-29 04:24,2020-05-30 03:11,-,1367,4198,91.7
2262,프레스(P5000),2020-05-29,주간,가열로4호기,4,74150,22100,12,13,-,2020-05-28 18:51,2020-05-29 18:01,-,1390,3909,52.7
2263,프레스(P5000),2020-05-29,주간,가열로5호기,3,25800,8600,12,13,-,2020-05-28 18:47,2020-05-29 11:00,-,973,4351.6,168.7
2264,링밀(R/M 9500),2020-05-29,주간,가열로7호기,9,58670,6880,4,10,-,2020-05-29 03:17,2020-05-29 16:02,-,765,1288.8,22
2265,링밀(R/M 9500),2020-05-29,야간,가열로7호기,7,43820,6260,4,10,-,2020-05-29 16:10,2020-05-29 19:15,-,185,294.5,6.7
2266,링밀(R/M 9500),2020-05-29,야간,가열로8호기,15,28030,3350,4,10,-,2020-05-28 00:00,2020-05-30 00:00,-,2880,-,0
2267,링밀(R/M 9500),2020-05-29,야간,가열로9호기,7,42360,6880,4,10,-,2020-05-28 00:00,2020-05-30 00:00,-,2880,-,0
2268,링밀(R/M 9500),2020-05-29,주간,가열로10호기,12,82560,6880,4,10,-,2020-05-28 00:00,2020-05-30 00:00,-,2880,-,0
2269,링밀(R/M 9500),2020-05-29,야간,가열로10호기,9,43490,6880,4,10,-,2020-05-28 00:00,2020-05-30 00:00,-,2880,-,0
2270,링밀(R/M 9500),2020-05-29,주간,가열로11호기,6,60720,10120,4,10,-,2020-05-28 00:00,2020-05-30 00:00,-,2880,-,0
2271,프레스(P8000),2020-05-29,주간,가열로15호기,25,75293,6456,7.5,7.5,-,2020-05-28 14:44,2020-05-29 19:40,-,1736,4367,58
2272,프레스(P8000),2020-05-29,야간,가열로16호기,17,49130,5851,7.5,7.5,-,2020-05-28 23:08,2020-05-30 06:46,-,1898,3607.6,73.4
2273,프레스(P15000),2020-05-29,주간,가열로17호기,2,116755,86615,12,12,-,2020-05-28 18:39,2020-05-29 11:50,-,1031,5768.6,49.4
2274,프레스(P15000),2020-05-29,주간,가열로18호기,2,76880,56280,12,12,-,2020-05-28 19:50,2020-05-29 15:32,-,1182,3866.5,50.3
2275,프레스(P15000),2020-05-29,야간,가열로18호기,2,86420,56280,6,6,-,2020-05-29 15:36,2020-05-30 06:09,-,873,2669.8,30.9
2276,프레스(P15000),2020-05-29,주간,가열로19호기,3,78300,53500,12,12,-,2020-05-28 08:39,2020-05-29 18:02,-,2003,11082,141.5
2277,프레스(P15000),2020-05-29,야간,가열로20호기,7,130070,24100,12,12,-,2020-05-29 06:24,2020-05-29 23:08,-,1004,4186.8,32.2
2278,프레스(P5000),2020-06-01,주간,가열로1호기,5,69060,15660,12,13,-,2020-05-30 07:40,2020-06-02 02:22,-,4002,5619.6,81.4
2279,프레스(P5000),2020-06-01,주간,가열로2호기,7,52270,10300,12,13,-,2020-05-30 07:06,2020-06-01 18:02,-,3536,6712.4,128.4
2280,프레스(P5000),2020-06-01,야간,가열로3호기,9,103030,15660,12,13,-,2020-05-30 07:22,2020-06-01 23:54,-,3872,7307.2,70.9
2281,프레스(P5000),2020-06-01,야간,가열로5호기,5,32240,14000,12,13,-,2020-05-30 07:25,2020-06-02 07:42,-,4337,8948.3,277.6
2282,프레스(P15000),2020-06-01,주간,가열로6호기,5,77285,24100,12,12,-,2020-05-29 16:41,2020-06-01 16:31,-,4310,11408.5,147.6
2283,프레스(P15000),2020-06-01,야간,가열로6호기,5,77285,24100,8,8,-,2020-06-01 16:31,2020-06-02 05:21,-,770,2714.6,35.1
2284,링밀(R/M 9500),2020-06-01,주간,가열로7호기,3,48255,16085,4,10,-,2020-05-31 00:00,2020-06-02 00:00,-,2880,-,0
2285,링밀(R/M 9500),2020-06-01,야간,가열로7호기,5,26000,5200,4,10,-,2020-05-31 00:00,2020-06-02 00:00,-,2880,-,0
2286,링밀(R/M 9500),2020-06-01,주간,가열로8호기,3,41085,19615,4,10,-,2020-05-31 00:00,2020-06-02 00:00,-,2880,-,0
2287,링밀(R/M 9500),2020-06-01,야간,가열로8호기,15,57000,5200,4,10,-,2020-05-31 00:00,2020-06-02 00:00,-,2880,-,0
2288,링밀(R/M 9500),2020-06-01,야간,가열로9호기,17,72330,5370,4,10,-,2020-05-31 00:00,2020-06-02 00:00,-,2880,-,0
2289,링밀(R/M 9500),2020-06-01,주간,가열로10호기,8,36080,8800,4,10,-,2020-05-31 00:00,2020-06-02 00:00,-,2880,-,0
2290,링밀(R/M 9500),2020-06-01,야간,가열로10호기,2,48200,24100,4,10,-,2020-05-31 00:00,2020-06-02 00:00,-,2880,-,0
2291,링밀(R/M 9500),2020-06-01,주간,가열로11호기,13,76580,6880,4,10,-,2020-05-31 00:00,2020-06-02 00:00,-,2880,-,0
2292,프레스(P8000),2020-06-01,야간,가열로12호기,21,87301,5067,7.5,7.5,-,2020-05-30 08:00,2020-06-02 01:09,-,3909,5120.1,58.6
2293,프레스(P15000),2020-06-01,주간,가열로13호기,5,142480,56280,15,15,-,2020-05-31 02:00,2020-06-01 18:03,-,2403,13548.3,95.1
2294,프레스(P8000),2020-06-01,주간,가열로14호기,20,82532,4895,7.5,7.5,-,2020-05-30 07:00,2020-06-01 18:59,-,3599,5507,66.7
2295,프레스(P8000),2020-06-01,야간,가열로15호기,15,64178,4895,7.5,7.5,-,2020-05-30 08:00,2020-06-02 06:31,-,4231,4808.7,74.9
2296,프레스(P8000),2020-06-01,주간,가열로16호기,15,66250,5067,7.5,7.5,-,2020-05-31 09:25,2020-06-01 13:55,-,1710,4090.2,61.7
2297,프레스(P15000),2020-06-01,주간,가열로18호기,3,78340,30140,12,12,-,2020-05-30 07:00,2020-06-01 18:36,-,3576,6449,82.3
2298,프레스(P15000),2020-06-01,야간,가열로19호기,5,83100,40000,20,20,-,2020-05-30 07:00,2020-06-02 02:44,-,4064,16244.9,195.5
2299,프레스(P15000),2020-06-01,주간,가열로20호기,5,149720,43500,15,15,-,2020-05-31 00:06,2020-06-01 17:58,-,2512,10677.2,71.3
2300,프레스(P5000),2020-06-02,주간,가열로2호기,2,17200,8600,12,13,-,2020-06-01 18:19,2020-06-02 10:16,-,957,1743.3,101.4
2301,프레스(P5000),2020-06-02,야간,가열로3호기,11,98570,9910,12,13,-,2020-06-02 02:12,2020-06-03 06:00,-,1668,6816,69.1
2302,프레스(P5000),2020-06-02,주간,가열로4호기,9,124780,21600,12,13,-,2020-06-01 10:07,2020-06-02 18:02,-,1915,9193.7,73.7
2303,프레스(P5000),2020-06-02,야간,가열로5호기,7,98620,15760,12,13,-,2020-06-02 07:44,2020-06-03 01:41,-,1077,3522.9,35.7
2304,프레스(P15000),2020-06-02,주간,가열로6호기,4,88240,22060,4,4,-,2020-06-02 15:41,2020-06-02 18:26,-,165,421.2,4.8
2305,링밀(R/M 9500),2020-06-02,주간,가열로7호기,4,62640,15660,4,10,-,2020-05-31 10:04,2020-06-01 19:11,-,1987,2991.9,47.8
2306,링밀(R/M 9500),2020-06-02,야간,가열로7호기,3,29750,10140,4,10,-,2020-06-01 19:11,2020-06-03 02:33,-,1882,2633.9,88.5
2307,링밀(R/M 9500),2020-06-02,주간,가열로8호기,18,80910,5370,4,10,-,2020-06-01 00:00,2020-06-03 00:00,-,2880,-,0
2308,링밀(R/M 9500),2020-06-02,야간,가열로8호기,17,71850,5370,4,10,-,2020-06-01 00:00,2020-06-03 00:00,-,2880,-,0
2309,링밀(R/M 9500),2020-06-02,주간,가열로9호기,2,48200,24100,4,10,-,2020-06-01 00:00,2020-06-03 00:00,-,2880,-,0
2310,링밀(R/M 9500),2020-06-02,주간,가열로10호기,1,16085,16085,4,10,-,2020-06-01 00:00,2020-06-03 00:00,-,2880,-,0
2311,링밀(R/M 9500),2020-06-02,야간,가열로10호기,1,25750,25750,4,10,-,2020-06-01 00:00,2020-06-03 00:00,-,2880,-,0
2312,링밀(R/M 9500),2020-06-02,주간,가열로11호기,18,71660,5370,4,10,-,2020-06-01 00:00,2020-06-03 00:00,-,2880,-,0
2313,링밀(R/M 9500),2020-06-02,야간,가열로11호기,20,82400,5200,4,10,-,2020-06-01 00:00,2020-06-03 00:00,-,2880,-,0
2314,프레스(P8000),2020-06-02,야간,가열로12호기,15,57500,5067,7.5,7.5,-,2020-06-02 01:21,2020-06-03 00:53,-,1412,2909,50.6
2315,링밀(R/M 9500),2020-06-02,주간,가열로13호기,1,56500,56500,4,10,-,2020-06-01 22:37,2020-06-02 18:06,-,1169,6238.1,110.4
2316,프레스(P8000),2020-06-02,주간,가열로14호기,19,80784,5067,7.5,7.5,-,2020-06-01 19:24,2020-06-02 18:23,-,1379,3579.3,44.3
2317,프레스(P8000),2020-06-02,야간,가열로15호기,20,90121,4895,7.5,7.5,-,2020-06-02 06:50,2020-06-03 07:51,-,1501,4049.5,44.9
2318,프레스(P8000),2020-06-02,주간,가열로16호기,18,72154,4895,7.5,7.5,-,2020-06-01 14:13,2020-06-02 13:42,-,1409,3304.9,45.8
2319,프레스(P15000),2020-06-02,야간,가열로18호기,5,138050,35500,20,20,-,2020-06-01 18:38,2020-06-03 04:50,-,2052,7270.5,52.7
2320,프레스(P15000),2020-06-02,주간,가열로20호기,2,70900,37800,8,8,-,2020-06-01 18:03,2020-06-02 19:16,-,1513,4695.7,66.2
2321,프레스(P5000),2020-06-03,주간,가열로2호기,4,88000,22000,12,13,-,2020-06-02 18:40,2020-06-03 18:18,-,1418,6069.6,69
2322,프레스(P5000),2020-06-03,야간,가열로3호기,11,98570,9910,12,13,-,2020-06-03 13:02,2020-06-04 07:14,-,1092,3349.6,34
2323,프레스(P5000),2020-06-03,주간,가열로4호기,5,48140,12650,12,13,-,2020-06-02 18:40,2020-06-03 15:55,-,1275,5439.8,113
2324,프레스(P5000),2020-06-03,야간,가열로5호기,6,89100,14850,12,13,-,2020-06-03 01:55,2020-06-04 01:37,-,1422,5479.2,61.5
2325,프레스(P15000),2020-06-03,야간,가열로6호기,4,82920,22060,6,6,-,2020-06-03 12:16,2020-06-04 05:49,-,1053,5785.3,69.8
2326,링밀(R/M 9500),2020-06-03,야간,가열로8호기,4,48700,12650,4,10,-,2020-06-02 00:00,2020-06-04 00:00,-,2880,-,0
2327,링밀(R/M 9500),2020-06-03,주간,가열로9호기,18,83400,5200,4,10,-,2020-06-02 00:00,2020-06-04 00:00,-,2880,-,0
2328,링밀(R/M 9500),2020-06-03,주간,가열로10호기,17,65550,5370,4,10,-,2020-06-02 00:00,2020-06-04 00:00,-,2880,-,0
2329,링밀(R/M 9500),2020-06-03,야간,가열로10호기,19,75460,5370,4,10,-,2020-06-02 00:00,2020-06-04 00:00,-,2880,-,0
2330,링밀(R/M 9500),2020-06-03,주간,가열로11호기,2,31520,15760,4,10,-,2020-06-02 00:00,2020-06-04 00:00,-,2880,-,0
2331,링밀(R/M 9500),2020-06-03,야간,가열로11호기,8,41120,5200,4,10,-,2020-06-02 00:00,2020-06-04 00:00,-,2880,-,0
2332,프레스(P8000),2020-06-03,야간,가열로12호기,12,38382,3607,7.5,7.5,-,2020-06-03 01:02,2020-06-03 22:15,-,1273,2155.9,56.2
2333,프레스(P8000),2020-06-03,주간,가열로14호기,13,60213,5502,7.5,7.5,-,2020-06-02 18:54,2020-06-03 18:52,-,1438,3039.5,50.5
2334,프레스(P8000),2020-06-03,야간,가열로15호기,14,66682,5502,7.5,7.5,-,2020-06-03 08:06,2020-06-04 06:18,-,1332,3330.3,49.9
2335,프레스(P8000),2020-06-03,주간,가열로16호기,15,61295,5067,7.5,7.5,-,2020-06-02 14:10,2020-06-03 13:34,-,1404,3055.5,49.8
2336,프레스(P15000),2020-06-03,주간,가열로17호기,7,139410,27610,15,15,-,2020-06-01 07:17,2020-06-03 18:34,-,3557,12911.2,92.6
2337,프레스(P15000),2020-06-03,야간,가열로18호기,4,158900,55100,8,8,-,2020-06-03 05:44,2020-06-04 01:33,-,1189,4224.5,26.6
2338,프레스(P15000),2020-06-03,야간,가열로19호기,3,191579,110879,15,15,-,2020-06-02 17:56,2020-06-04 02:19,-,1943,13001,67.9
2339,프레스(P15000),2020-06-03,주간,가열로20호기,3,82570,37800,8,8,-,2020-06-02 19:19,2020-06-03 16:17,-,1258,4717.5,57.1
2340,프레스(P5000),2020-06-04,주간,가열로1호기,5,37780,12000,12,13,-,2020-06-03 13:02,2020-06-04 19:46,-,1844,4512.7,119.4
2341,프레스(P5000),2020-06-04,야간,가열로2호기,5,103250,22600,12,12,-,2020-06-03 21:10,2020-06-05 06:16,-,1986,5019.8,48.6
2342,프레스(P5000),2020-06-04,야간,가열로3호기,6,80880,13480,12,12,-,2020-06-04 07:31,2020-06-05 02:33,-,1142,4043.7,50
2343,프레스(P5000),2020-06-04,주간,가열로4호기,6,89100,14850,12,13,-,2020-06-03 16:22,2020-06-04 16:08,-,1426,4420,49.6
2344,프레스(P5000),2020-06-04,야간,가열로5호기,7,46190,8030,12,12,-,2020-06-04 02:57,2020-06-04 22:21,-,1164,4466,96.7
2345,프레스(P15000),2020-06-04,야간,가열로6호기,5,63880,14180,12,12,-,2020-06-04 07:01,2020-06-05 06:34,-,1413,7458.3,116.8
