,Type,cycle,drop_flag,in,out,가스사용량,가스사용량(마지막),가스사용량(총),가열로 번호,가열완료 온도,가열중 마지막 문닫힌 시간,가열중 문열림 횟수,뺄시간,소재 list,시작시간,시작온도,실제 시작시간,원래시작점온도,이전 종료시간,작업일자,종료시간,종료온도,주/야간,최종 가열시작 온도,평균온도,평일/주말
2262,hold,,0,[],[],3248.800000000745,,,2,,,,,,2019-12-03 20:55:00,,,,,,2019-12-04 14:06:00,,,,1257.7627906976745,
2263,open,,0,[],[],3.400000000372529,,,2,,,,,,2019-12-04 14:06:00,1260.6,,,,,2019-12-04 14:10:00,886.6,,,,
2264,reheat,,0,[],[],71.19999999925494,,,2,,,,2.0,,2019-12-04 14:10:00,886.6,,,,,2019-12-04 14:26:00,,,,,
2265,hold,,0,[],[],118.80000000074507,,,2,,,,,,2019-12-04 14:26:00,,,,,,2019-12-04 15:05:00,,,,1278.3775,
2266,open,,0,[],[],7.0,,,2,,,,,,2019-12-04 15:05:00,1276.4,,,,,2019-12-04 15:08:00,1003.7,,,,
2267,reheat,,0,[],[],29.59999999962747,,,2,,,,2.0,,2019-12-04 15:08:00,1003.7,,,,,2019-12-04 15:17:00,,,,,
2268,hold,,0,[],[],20.900000000372533,,,2,,,,,,2019-12-04 15:17:00,,,,,,2019-12-04 15:23:00,,,,1282.2571428571428,
2269,open,,0,[],[],12.299999998882413,,,2,,,,,,2019-12-04 15:23:00,1285.4,,,,,2019-12-04 15:28:00,1037.0,,,,
2270,reheat,,0,[],[],45.400000000372536,,,2,,,,1.0,,2019-12-04 15:28:00,1037.0,,,,,2019-12-04 15:40:00,,,,,
2271,hold,,0,[],[],28.0,,,2,,,,,,2019-12-04 15:40:00,,,,,,2019-12-04 15:49:00,,,,1279.85,
2272,open,,0,[],[],5.200000001117587,,,2,,,,,,2019-12-04 15:49:00,1277.7,,,,,2019-12-04 15:52:00,1026.9,,,,
2273,reheat,,0,[],[],26.29999999888241,,,2,,,,0.0,,2019-12-04 15:52:00,1026.9,,,,,2019-12-04 16:00:00,,,,,
2274,hold,,0,[],[],29.70000000111759,,,2,,,,,,2019-12-04 16:00:00,,,,,,2019-12-04 16:07:00,,,,1287.475,
2275,open,,0,[],[],5.299999998882413,,,2,,,,,,2019-12-04 16:07:00,1291.8,,,,,2019-12-04 16:10:00,1059.7,,,,
2276,reheat,,0,[],[],62.900000000372536,,,2,,,,3.0,,2019-12-04 16:10:00,1059.7,,,,,2019-12-04 16:29:00,,,,,
2277,hold,,0,[],[],26.199999999254945,,,2,,,,,,2019-12-04 16:29:00,,,,,,2019-12-04 16:37:00,,,,1278.5777777777778,
2278,open,,0,[],[],7.0,,,2,,,,,,2019-12-04 16:37:00,1279.6,,,,,2019-12-04 16:40:00,1086.6,,,,
2279,reheat,,0,[],[],21.0,,,2,,,,0.0,,2019-12-04 16:40:00,1086.6,,,,,2019-12-04 16:47:00,,,,,
2280,open,,0,[],[],5.199999999254941,,,2,,,,,,2019-12-04 16:48:00,1281.3,,,,,2019-12-04 16:51:00,964.1,,,,
2281,reheat,,0,[],[],26.300000000745055,,,2,,,,1.0,,2019-12-04 16:51:00,964.1,,,,,2019-12-04 16:59:00,,,,,
2282,hold,,0,[],[],33.30000000074506,,,2,,,,,,2019-12-04 16:59:00,,,,,,2019-12-04 17:07:00,,,,1271.222222222222,
2283,open,,0,[],[],8.699999999254942,,,2,,,,,,2019-12-04 17:07:00,1284.3,,,,,2019-12-04 17:11:00,977.1,,,,
2284,reheat,,0,[],[],66.80000000074506,,,2,,,,1.0,,2019-12-04 17:11:00,977.1,,,,,2019-12-04 17:28:00,,,,,
2285,heat,84.0,0,[],[],,784.4000000003724,784.4000000003724,2,1271.5,0,0.0,2.0,"['191002-15055-038', '191002-15055-038', '190920-94594-001', '191115-12500-004', '191106-19136-001', '191106-19136-001', '191106-12287-001']",2019-12-04 19:01:00,638.6,2019-12-04 19:00:00,587.6,2019-12-04 18:32:00,,2019-12-04 20:20:00,,,0.0,,
2286,hold,,0,[],[],2526.199999999255,,,2,,,,,,2019-12-04 20:20:00,,,,,,2019-12-05 09:29:00,,,,1260.3179746835444,
2287,open,,0,[],[],10.700000001117589,,,2,,,,,,2019-12-05 09:29:00,1279.3,,,,,2019-12-05 09:34:00,1000.0,,,,
2288,reheat,,0,[],[],42.59999999962747,,,2,,,,2.0,,2019-12-05 09:34:00,1000.0,,,,,2019-12-05 09:46:00,,,,,
2289,hold,,0,[],[],24.79999999888241,,,2,,,,,,2019-12-05 09:46:00,,,,,,2019-12-05 09:54:00,,,,1286.6222222222225,
2290,open,,0,[],[],5.300000000745059,,,2,,,,,,2019-12-05 09:54:00,1280.1,,,,,2019-12-05 09:57:00,1042.2,,,,
2291,reheat,,0,[],[],26.59999999962747,,,2,,,,1.0,,2019-12-05 09:57:00,1042.2,,,,,2019-12-05 10:05:00,,,,,
2292,hold,,0,[],[],15.900000000372527,,,2,,,,,,2019-12-05 10:05:00,,,,,,2019-12-05 10:09:00,,,,1289.52,
2293,open,,0,[],[],10.599999999627473,,,2,,,,,,2019-12-05 10:09:00,1292.5,,,,,2019-12-05 10:14:00,980.9,,,,
2294,reheat,,0,[],[],53.099999999627464,,,2,,,,2.0,,2019-12-05 10:14:00,980.9,,,,,2019-12-05 10:29:00,,,,,
2295,hold,,0,[],[],14.200000001117587,,,2,,,,,,2019-12-05 10:29:00,,,,,,2019-12-05 10:33:00,,,,1279.72,
2296,open,,0,[],[],8.799999998882411,,,2,,,,,,2019-12-05 10:33:00,1279.4,,,,,2019-12-05 10:36:00,1091.2,,,,
2297,reheat,,0,[],[],70.80000000074506,,,2,,,,2.0,,2019-12-05 10:36:00,1091.2,,,,,2019-12-05 10:58:00,,,,,
2298,hold,,0,[],[],577.1999999992548,,,2,,,,,,2019-12-05 10:58:00,,,,,,2019-12-05 14:56:00,,,,1277.810878661088,
2299,open,,0,[],[],3.400000000372529,,,2,,,,,,2019-12-05 14:56:00,1281.2,,,,,2019-12-05 15:00:00,975.4,,,,
2300,reheat,,0,[],[],48.80000000074506,,,2,,,,1.0,,2019-12-05 15:00:00,975.4,,,,,2019-12-05 15:13:00,,,,,
2301,hold,,0,[],[],12.199999999254944,,,2,,,,,,2019-12-05 15:13:00,,,,,,2019-12-05 15:16:00,,,,1283.15,
2302,open,,0,[],[],12.300000000745056,,,2,,,,,,2019-12-05 15:16:00,1282.8,,,,,2019-12-05 15:22:00,919.4,,,,
2303,reheat,,0,[],[],31.40000000037253,,,2,,,,1.0,,2019-12-05 15:22:00,919.4,,,,,2019-12-05 15:31:00,,,,,
2304,heat,85.0,0,[],[],,687.5999999996276,1000.5,2,1274.1,2019-12-05 16:27:00,1.0,6.0,"['191018-19334-001_1', '191120-15491-001_2', '191106-19136-001_5', '191106-19136-001_6', '191120-15491-001_1', '191106-19136-001_7', '191106-19136-001_8']",2019-12-05 15:48:00,771.5,2019-12-05 15:48:00,771.5,2019-12-05 15:35:00,,2019-12-05 17:42:00,,,789.1,,
2305,hold,,0,[],[],1366.7999999988824,,,2,,,,,,2019-12-05 17:42:00,,,,,,2019-12-05 23:03:00,,,,1258.8704968944098,
2306,open,,0,[],[],9.0,,,2,,,,,,2019-12-05 23:03:00,1260.7,,,,,2019-12-05 23:07:00,987.1,,,,
2307,reheat,,0,[],[],52.100000001490116,,,2,,,,2.0,,2019-12-05 23:07:00,987.1,,,,,2019-12-05 23:20:00,,,,,
2308,hold,,0,[],[],780.8999999985098,,,2,,,,,,2019-12-05 23:20:00,,,,,,2019-12-06 04:41:00,,,,1257.789751552795,
2309,open,,0,[],[],3.600000001490116,,,2,,,,,,2019-12-06 04:41:00,1261.2,,,,,2019-12-06 04:43:00,1147.8,,,,
2310,reheat,,0,[],[],0.0,,,2,,,,1.0,,2019-12-06 04:43:00,1147.8,,,,,2019-12-06 04:44:00,,,,,
2311,open,,0,[],[],5.399999998509884,,,2,,,,,,2019-12-06 04:44:00,1198.5,,,,,2019-12-06 04:48:00,873.2,,,,
2312,reheat,,0,[],[],74.0,,,2,,,,2.0,,2019-12-06 04:48:00,873.2,,,,,2019-12-06 05:06:00,,,,,
2313,hold,,0,[],[],520.5,,,2,,,,,,2019-12-06 05:06:00,,,,,,2019-12-06 08:47:00,,,,1260.8292792792795,
2314,open,,0,[],['191120-15491-001'],10.900000000372527,,,2,,,,,"['191106-19136-001', '191106-19136-001', '191106-19136-001', '191018-19334-001']",2019-12-06 08:47:00,1278.5,,,,,2019-12-06 08:52:00,1017.9,,,,
2315,reheat,,0,[],[],85.09999999962747,,,2,,,,1.0,,2019-12-06 08:52:00,1017.9,,,,,2019-12-06 09:19:00,,,,,
2316,hold,,0,[],[],629.0,,,2,,,,,,2019-12-06 09:19:00,,,,,,2019-12-06 13:51:00,,,,1274.8150183150185,
2317,open,,0,[],"['191120-15491-001', '191106-19136-001']",3.5,,,2,,,,,"['191120-15491-001', '191106-19136-001', '191106-19136-001', '191106-19136-001', '191018-19334-001']",2019-12-06 13:51:00,1274.2,,,,,2019-12-06 13:54:00,996.0,,,,
2318,reheat,,0,[],[],80.40000000037253,,,2,,,,1.0,,2019-12-06 13:54:00,996.0,,,,,2019-12-06 14:21:00,,,,,
2319,hold,,0,[],[],85.70000000111759,,,2,,,,,,2019-12-06 14:21:00,,,,,,2019-12-06 14:58:00,,,,1272.7552631578951,
2320,open,,0,[],['191106-19136-001'],9.0,,,2,,,,,"['191120-15491-001', '191106-19136-001', '191106-19136-001', '191018-19334-001']",2019-12-06 14:58:00,1289.8,,,,,2019-12-06 15:03:00,1029.0,,,,
2321,reheat,,0,[],[],26.59999999962747,,,2,,,,1.0,,2019-12-06 15:03:00,1029.0,,,,,2019-12-06 15:11:00,,,,,
2322,hold,,0,[],[],21.400000000372533,,,2,,,,,,2019-12-06 15:11:00,,,,,,2019-12-06 15:16:00,,,,1283.4666666666665,
2323,open,,0,[],[],5.299999998882413,,,2,,,,,,2019-12-06 15:16:00,1290.6,,,,,2019-12-06 15:19:00,953.9,,,,
2324,reheat,,0,[],[],28.5,,,2,,,,2.0,,2019-12-06 15:19:00,953.9,,,,,2019-12-06 15:28:00,,,,,
2325,hold,,0,[],[],25.0,,,2,,,,,,2019-12-06 15:28:00,,,,,,2019-12-06 15:34:00,,,,1273.7714285714285,
2326,open,,0,[],[],7.099999999627472,,,2,,,,,,2019-12-06 15:34:00,1278.8,,,,,2019-12-06 15:38:00,967.2,,,,
2327,reheat,,0,[],[],26.800000000745055,,,2,,,,1.0,,2019-12-06 15:38:00,967.2,,,,,2019-12-06 15:46:00,,,,,
2328,hold,,0,[],[],23.09999999962747,,,2,,,,,,2019-12-06 15:46:00,,,,,,2019-12-06 15:51:00,,,,1268.9166666666667,
2329,open,,0,[],"['191018-19334-001', '191106-19136-001', '191106-19136-001']",5.400000000372528,,,2,,,,,"['191120-15491-001', '191120-15491-001', '191106-19136-001', '191106-19136-001']",2019-12-06 15:51:00,1269.5,,,,,2019-12-06 15:54:00,916.6,,,,
2330,reheat,,0,[],[],69.5,,,2,,,,2.0,,2019-12-06 15:54:00,916.6,,,,,2019-12-06 16:12:00,,,,,
2331,heat,86.0,0,[],[],,1487.7999999988824,4383.89999999851,2,1262.7,2019-12-09 09:06:00,3.0,1532.0,"['가열로다이', '가열로다이', '191125-19512-002', '190909-12321-001', '190909-12321-006', '191125-19512-002_24', '191003-19217-012_1', '191003-19217-013_2', '191003-19217-013_1', '191125-19512-002_23']",2019-12-07 08:10:00,531.3,2019-12-07 08:10:00,531.3,2019-12-06 16:17:00,,2019-12-09 11:41:00,,,491.2,,
2332,hold,,0,[],[],2467.5,,,2,,,,,,2019-12-09 11:41:00,,,,,,2019-12-09 21:47:00,,,,1258.814003294893,
2333,open,,0,[],[],10.700000001117589,,,2,,,,,,2019-12-09 21:47:00,1272.1,,,,,2019-12-09 21:53:00,833.7,,,,
2334,reheat,,0,[],[],39.199999999254935,,,2,,,,2.0,,2019-12-09 21:53:00,833.7,,,,,2019-12-09 22:04:00,,,,,
2335,hold,,0,[],[],37.200000001117594,,,2,,,,,,2019-12-09 22:04:00,,,,,,2019-12-09 22:12:00,,,,1258.8000000000004,
2336,open,,0,[],[],5.399999998509884,,,2,,,,,,2019-12-09 22:12:00,1267.0,,,,,2019-12-09 22:20:00,698.8,,,,
2337,reheat,,0,[],[],116.60000000149012,,,2,,,,3.0,,2019-12-09 22:20:00,698.8,,,,,2019-12-09 22:43:00,,,,,
2338,hold,,0,[],[],19.5,,,2,,,,,,2019-12-09 22:43:00,,,,,,2019-12-09 22:47:00,,,,1266.9,
2339,open,,0,[],['191125-19512-002'],8.899999998509882,,,2,,,,,"['가열로다이', '가열로다이', '191125-19512-002', '190909-12321-001', '190909-12321-006', '191003-19217-013']",2019-12-09 22:47:00,1257.8,,,,,2019-12-09 22:51:00,968.1,,,,
2340,reheat,,0,[],[],74.60000000149013,,,2,,,,1.0,,2019-12-09 22:51:00,968.1,,,,,2019-12-09 23:09:00,,,,,
2341,hold,,0,[],[],16.0,,,2,,,,,,2019-12-09 23:09:00,,,,,,2019-12-09 23:12:00,,,,1286.15,
2342,open,,0,[],[],12.399999998509884,,,2,,,,,,2019-12-09 23:12:00,1288.9,,,,,2019-12-09 23:16:00,948.5,,,,
2343,reheat,,0,[],[],65.80000000074506,,,2,,,,3.0,,2019-12-09 23:16:00,948.5,,,,,2019-12-09 23:33:00,,,,,
2344,hold,,0,[],[],21.400000000372533,,,2,,,,,,2019-12-09 23:33:00,,,,,,2019-12-09 23:37:00,,,,1281.32,
2345,open,,0,[],['191125-19512-002'],7.099999999627472,,,2,,,,,"['가열로다이', '가열로다이', '191125-19512-002', '191125-19512-002', '190909-12321-001', '190909-12321-006', '191003-19217-013', '191003-19217-013', '191003-19217-012']",2019-12-09 23:37:00,1291.2,,,,,2019-12-09 23:40:00,921.1,,,,
2346,reheat,,0,[],[],51.69999999925494,,,2,,,,2.0,,2019-12-09 23:40:00,921.1,,,,,2019-12-09 23:53:00,,,,,
2347,hold,,0,[],[],218.5,,,2,,,,,,2019-12-09 23:53:00,,,,,,2019-12-10 00:56:00,,,,1273.0203125,
2348,open,,0,[],[],12.600000001490116,,,2,,,,,,2019-12-10 00:56:00,1273.7,,,,,2019-12-10 01:02:00,939.9,,,,
2349,reheat,,0,[],[],34.09999999962747,,,2,,,,1.0,,2019-12-10 01:02:00,939.9,,,,,2019-12-10 01:11:00,,,,,
2350,hold,,0,[],[],28.59999999962747,,,2,,,,,,2019-12-10 01:11:00,,,,,,2019-12-10 01:18:00,,,,1258.5875,
2351,open,,0,[],"['191003-19217-012', '191003-19217-013', '191003-19217-013']",7.099999999627472,,,2,,,,,"['가열로다이', '가열로다이', '191125-19512-002', '191125-19512-002', '190909-12321-001', '190909-12321-006']",2019-12-10 01:18:00,1270.5,,,,,2019-12-10 01:21:00,894.7,,,,
2352,reheat,,0,[],[],35.800000000745065,,,2,,,,2.0,,2019-12-10 01:21:00,894.7,,,,,2019-12-10 01:31:00,,,,,
2353,heat,87.0,0,[],[],,131.19999999925494,1570.39999999851,2,1270.9,2019-12-10 06:17:00,5.0,69.0,"['190320-12005-019', '200204-19180-294_1', '200204-19180-293_1', '200204-19180-292_1', '200204-19180-295_1', '200204-19180-296_1', '200204-19180-297_1', '200204-19180-298_1']",2019-12-10 02:30:00,1038.7,2019-12-10 02:30:00,1038.7,2019-12-10 01:35:00,,2019-12-10 06:32:00,,,1173.2,,
2354,hold,,0,[],[],2824.5,,,2,,,,,,2019-12-10 06:32:00,,,,,,2019-12-10 21:21:00,,,,1254.2842696629214,
2355,open,,0,[],['200204-19180-298'],7.0,,,2,,,,,"['200204-19180-292', '200204-19180-293', '200204-19180-295', '190320-12005-019']",2019-12-10 21:21:00,1272.1,,,,,2019-12-10 21:25:00,944.8,,,,
2356,reheat,,0,[],[],63.200000001117594,,,2,,,,3.0,,2019-12-10 21:25:00,944.8,,,,,2019-12-10 21:43:00,,,,,
2357,hold,,0,[],[],35.199999999254935,,,2,,,,,,2019-12-10 21:43:00,,,,,,2019-12-10 21:54:00,,,,1275.125,
2358,open,,0,[],['200204-19180-297'],7.0,,,2,,,,,"['200204-19180-292', '200204-19180-293', '200204-19180-295', '190320-12005-019', '200204-19180-298']",2019-12-10 21:54:00,1273.3,,,,,2019-12-10 21:58:00,941.2,,,,
2359,reheat,,0,[],[],70.40000000037253,,,2,,,,2.0,,2019-12-10 21:58:00,941.2,,,,,2019-12-10 22:17:00,,,,,
2360,hold,,0,[],[],33.5,,,2,,,,,,2019-12-10 22:17:00,,,,,,2019-12-10 22:27:00,,,,1275.4545454545455,
2361,open,,0,[],['200204-19180-296'],8.800000000745056,,,2,,,,,"['200204-19180-292', '200204-19180-293', '200204-19180-295', '190320-12005-019', '200204-19180-298', '200204-19180-297']",2019-12-10 22:27:00,1274.7,,,,,2019-12-10 22:32:00,882.9,,,,
2362,reheat,,0,[],[],75.69999999925494,,,2,,,,2.0,,2019-12-10 22:32:00,882.9,,,,,2019-12-10 22:51:00,,,,,
2363,hold,,0,[],[],35.199999999254935,,,2,,,,,,2019-12-10 22:51:00,,,,,,2019-12-10 23:01:00,,,,1276.3545454545454,
2364,open,,0,[],[],7.100000001490116,,,2,,,,,,2019-12-10 23:01:00,1273.5,,,,,2019-12-10 23:05:00,878.9,,,,
2365,reheat,,0,[],[],51.0,,,2,,,,2.0,,2019-12-10 23:05:00,878.9,,,,,2019-12-10 23:18:00,,,,,
2366,hold,,0,[],[],289.3999999985099,,,2,,,,,,2019-12-10 23:18:00,,,,,,2019-12-11 00:53:00,,,,1272.5635416666667,
2367,open,,0,[],['200204-19180-295'],8.800000000745056,,,2,,,,,"['200204-19180-292', '200204-19180-293', '190320-12005-019', '200204-19180-298', '200204-19180-297', '200204-19180-296']",2019-12-11 00:53:00,1272.2,,,,,2019-12-11 01:02:00,759.0,,,,
2368,reheat,,0,[],[],85.90000000037253,,,2,,,,2.0,,2019-12-11 01:02:00,759.0,,,,,2019-12-11 01:22:00,,,,,
2369,hold,,0,[],[],15.799999998882413,,,2,,,,,,2019-12-11 01:22:00,,,,,,2019-12-11 01:25:00,,,,1287.1750000000004,
2370,open,,0,[],['200204-19180-294'],14.100000001490116,,,2,,,,,"['200204-19180-292', '200204-19180-293', '200204-19180-295', '190320-12005-019', '200204-19180-298', '200204-19180-297', '200204-19180-296']",2019-12-11 01:25:00,1292.4,,,,,2019-12-11 01:30:00,913.5,,,,
2371,reheat,,0,[],[],73.59999999962747,,,2,,,,2.0,,2019-12-11 01:30:00,913.5,,,,,2019-12-11 01:49:00,,,,,
2372,hold,,0,[],[],30.0,,,2,,,,,,2019-12-11 01:49:00,,,,,,2019-12-11 01:57:00,,,,1277.9333333333334,
2373,open,,0,[],"['200204-19180-293', '200204-19180-292']",12.299999998882413,,,2,,,,,"['200204-19180-295', '190320-12005-019', '200204-19180-298', '200204-19180-297', '200204-19180-296']",2019-12-11 01:57:00,1275.3,,,,,2019-12-11 02:02:00,919.3,,,,
2374,reheat,,0,[],[],94.90000000037253,,,2,,,,2.0,,2019-12-11 02:02:00,919.3,,,,,2019-12-11 02:28:00,,,,,
2375,heat,88.0,0,[],[],,735.0,735.0,2,1263.5,0,0.0,1.0,"['200204-19180-293_1', '200204-19180-292_1', '200204-19180-294_1', '200204-19180-295_1', '200204-19180-296_1', '200204-19180-297_1', '200204-19180-298_1']",2019-12-11 06:08:00,635.8,2019-12-11 06:07:00,602.7,2019-12-11 02:37:00,,2019-12-11 07:25:00,,,0.0,,
2376,hold,,0,[],[],3623.799999998881,,,2,,,,,,2019-12-11 07:25:00,,,,,,2019-12-12 02:54:00,,,,1260.5762393162395,
2377,open,,0,[],['200204-19180-292'],5.400000000372528,,,2,,,,,"['200204-19180-298', '200204-19180-297', '200204-19180-296', '200204-19180-295', '200204-19180-294']",2019-12-12 02:54:00,1275.0,,,,,2019-12-12 02:59:00,957.2,,,,
2378,reheat,,0,[],[],47.700000001117594,,,2,,,,0.0,,2019-12-12 02:59:00,957.2,,,,,2019-12-12 03:11:00,,,,,
2379,hold,,0,[],[],17.799999998882413,,,2,,,,,,2019-12-12 03:11:00,,,,,,2019-12-12 03:18:00,,,,1281.8625000000004,
2380,open,,0,[],['200204-19180-293'],65.70000000111759,,,2,,,,,"['200204-19180-298', '200204-19180-297', '200204-19180-296', '200204-19180-295', '200204-19180-294', '200204-19180-292']",2019-12-12 03:18:00,1286.2,,,,,2019-12-12 03:41:00,1012.0,,,,
2381,reheat,,0,[],[],46.19999999925494,,,2,,,,0.0,,2019-12-12 03:41:00,1012.0,,,,,2019-12-12 03:52:00,,,,,
2382,hold,,0,[],[],12.400000000372527,,,2,,,,,,2019-12-12 03:52:00,,,,,,2019-12-12 03:56:00,,,,1285.2,
2383,open,,0,[],['200204-19180-294'],5.400000000372528,,,2,,,,,"['200204-19180-298', '200204-19180-297', '200204-19180-296', '200204-19180-295', '200204-19180-292']",2019-12-12 03:56:00,1284.8,,,,,2019-12-12 04:00:00,1061.2,,,,
2384,reheat,,0,[],[],33.89999999850989,,,2,,,,0.0,,2019-12-12 04:00:00,1061.2,,,,,2019-12-12 04:09:00,,,,,
2385,hold,,0,[],[],21.400000000372533,,,2,,,,,,2019-12-12 04:09:00,,,,,,2019-12-12 04:16:00,,,,1278.375,
2386,open,,0,[],"['200204-19180-295', '200204-19180-296']",8.900000000372529,,,2,,,,,"['200204-19180-298', '200204-19180-297', '200204-19180-292']",2019-12-12 04:16:00,1273.8,,,,,2019-12-12 04:22:00,939.4,,,,
2387,reheat,,0,[],[],105.40000000037253,,,2,,,,0.0,,2019-12-12 04:22:00,939.4,,,,,2019-12-12 04:51:00,,,,,
2388,hold,,0,[],[],174.19999999925494,,,2,,,,,,2019-12-12 04:51:00,,,,,,2019-12-12 05:55:00,,,,1271.6984615384615,
2389,open,,0,[],"['200204-19180-297', '200204-19180-298']",5.400000000372528,,,2,,,,,['200204-19180-292'],2019-12-12 05:55:00,1273.8,,,,,2019-12-12 06:00:00,944.4,,,,
2390,reheat,,0,[],[],51.900000000372536,,,2,,,,3.0,,2019-12-12 06:00:00,944.4,,,,,2019-12-12 06:13:00,,,,,
2391,heat,89.0,0,[],[],,270664596.2,270664596.2,2,1259.0,0,0.0,5.0,"['200204-19180-308', '200204-19180-310', '200204-19180-309', '200204-19180-307', '200204-19180-306', '191017-12005-028_1', '200204-19180-305_1']",2019-12-12 06:42:00,795.0,2019-12-12 06:42:00,795.0,2019-12-12 06:18:00,,2019-12-12 08:16:00,,,0.0,,
2392,hold,,0,[],[],3085.2999999988824,,,2,,,,,,2019-12-12 08:16:00,,,,,,2019-12-13 01:24:00,,,,1259.4267249757047,
2393,open,,0,[],"['191017-12005-028', '200204-19180-305']",5.400000000372528,,,2,,,,,"['200204-19180-308', '200204-19180-310', '200204-19180-309', '200204-19180-307', '200204-19180-306']",2019-12-13 01:24:00,1273.7,,,,,2019-12-13 01:30:00,869.5,,,,
2394,reheat,,0,[],[],104.80000000074507,,,2,,,,3.0,,2019-12-13 01:30:00,869.5,,,,,2019-12-13 02:00:00,,,,,
2395,hold,,0,[],[],110.5,,,2,,,,,,2019-12-13 02:00:00,,,,,,2019-12-13 02:44:00,,,,1273.468888888889,
2396,open,,0,[],[],7.299999998882412,,,2,,,,,,2019-12-13 02:44:00,1274.3,,,,,2019-12-13 02:49:00,1022.8,,,,
2397,reheat,,0,[],[],30.800000000745055,,,2,,,,0.0,,2019-12-13 02:49:00,1022.8,,,,,2019-12-13 02:57:00,,,,,
2398,hold,,0,[],[],25.300000000745055,,,2,,,,,,2019-12-13 02:57:00,,,,,,2019-12-13 03:07:00,,,,1276.7363636363634,
2399,open,,0,[],[],1.899999998509884,,,2,,,,,,2019-12-13 03:07:00,1270.8,,,,,2019-12-13 03:09:00,1041.8,,,,
2400,reheat,,0,[],[],32.60000000149012,,,2,,,,1.0,,2019-12-13 03:09:00,1041.8,,,,,2019-12-13 03:18:00,,,,,
2401,hold,,0,[],[],18.199999999254945,,,2,,,,,,2019-12-13 03:18:00,,,,,,2019-12-13 03:24:00,,,,1277.7428571428572,
2402,open,,0,[],[],5.400000000372528,,,2,,,,,,2019-12-13 03:24:00,1273.6,,,,,2019-12-13 03:28:00,1028.9,,,,
2403,reheat,,0,[],[],45.5,,,2,,,,0.0,,2019-12-13 03:28:00,1028.9,,,,,2019-12-13 03:39:00,,,,,
2404,hold,,0,[],[],47.299999998882406,,,2,,,,,,2019-12-13 03:39:00,,,,,,2019-12-13 03:59:00,,,,1274.2238095238095,
2405,open,,0,[],[],1.900000000372529,,,2,,,,,,2019-12-13 03:59:00,1273.2,,,,,2019-12-13 04:02:00,946.8,,,,
2406,reheat,,0,[],[],50.900000000372536,,,2,,,,1.0,,2019-12-13 04:02:00,946.8,,,,,2019-12-13 04:15:00,,,,,
2407,hold,,0,[],[],272.30000000074506,,,2,,,,,,2019-12-13 04:15:00,,,,,,2019-12-13 06:03:00,,,,1272.050458715597,
2408,open,,0,[],[],0.0,,,2,,,,,,2019-12-13 06:03:00,1273.7,,,,,2019-12-13 06:06:00,955.5,,,,
2409,reheat,,0,[],[],38.299999998882406,,,2,,,,0.0,,2019-12-13 06:06:00,955.5,,,,,2019-12-13 06:15:00,,,,,
2410,heat,90.0,0,[],[],,1167.5999999996275,1167.5999999996275,2,1258.6,0,0.0,1.0,"['200105-19180-226_1', '200105-19180-227_1', '200105-19180-229_1', '200105-19180-232_1', '200105-19180-231_1', '200105-19180-230_1', '200105-19180-228_1', '191123-19234-010_5', '191123-19234-010_6', '200105-19180-233_1']",2019-12-13 07:02:00,717.5,2019-12-13 07:02:00,717.5,2019-12-13 06:22:00,,2019-12-13 09:01:00,,,0.0,,
2411,hold,,0,[],[],2181.7999999988824,,,2,,,,,,2019-12-13 09:01:00,,,,,,2019-12-13 20:16:00,,,,1253.8418639053255,
2412,open,,0,[],[],1.800000000745058,,,2,,,,,,2019-12-13 20:16:00,1273.7,,,,,2019-12-13 20:19:00,947.8,,,,
2413,reheat,,0,[],[],37.699999999254935,,,2,,,,1.0,,2019-12-13 20:19:00,947.8,,,,,2019-12-13 20:28:00,,,,,
2414,hold,,0,[],[],14.300000000745056,,,2,,,,,,2019-12-13 20:28:00,,,,,,2019-12-13 20:32:00,,,,1276.48,
2415,open,,0,[],[],1.800000000745058,,,2,,,,,,2019-12-13 20:32:00,1280.5,,,,,2019-12-13 20:34:00,1156.7,,,,
2416,reheat,,0,[],[],7.199999999254942,,,2,,,,0.0,,2019-12-13 20:34:00,1156.7,,,,,2019-12-13 20:36:00,,,,,
2417,open,,0,[],['200105-19180-233'],0.0,,,2,,,,,"['200105-19180-228', '200105-19180-230', '200105-19180-231', '191123-19234-010', '191123-19234-010', '200105-19180-229']",2019-12-13 20:37:00,1249.4,,,,,2019-12-13 20:39:00,967.6,,,,
2418,reheat,,0,[],[],37.700000001117594,,,2,,,,1.0,,2019-12-13 20:39:00,967.6,,,,,2019-12-13 20:48:00,,,,,
2419,hold,,0,[],[],1.7999999988824131,,,2,,,,,,2019-12-13 20:48:00,,,,,,2019-12-13 20:49:00,,,,1276.9,
2420,open,,0,[],['200105-19180-232'],10.700000001117589,,,2,,,,,"['200105-19180-228', '200105-19180-230', '200105-19180-231', '200105-19180-233', '191123-19234-010', '191123-19234-010', '200105-19180-229']",2019-12-13 20:49:00,1268.1,,,,,2019-12-13 20:54:00,1012.4,,,,
2421,reheat,,0,[],[],37.699999999254935,,,2,,,,0.0,,2019-12-13 20:54:00,1012.4,,,,,2019-12-13 21:02:00,,,,,
2422,hold,,0,[],[],25.09999999962747,,,2,,,,,,2019-12-13 21:02:00,,,,,,2019-12-13 21:09:00,,,,1271.625,
