순번,프레스명,작업일자,주/야간,가열로명,소재개수,중량(kg),최대중량(kg),최소홀딩시간,최대홀딩시간,시작온도,가열시작일시,가열종료일시,종료온도,소요시간(분),총가스사용량,단위가스사용량(사용량/중량)
619,프레스(P15000),2020-04-09,야간,가열로19호기,5,82680,25000,12,12,-,2020-04-08 19:00,2020-04-10 03:15,-,1935,6097.9,73.8
620,프레스(P15000),2020-04-09,주간,가열로20호기,3,126800,57100,20,20,-,2020-04-09 02:02,2020-04-09 18:12,-,970,3953.7,31.2
621,프레스(P5000),2020-04-10,야간,가열로1호기,12,65160,5430,12,13,-,2020-04-09 21:37,2020-04-11 22:07,-,2910,5717.9,87.8
622,프레스(P5000),2020-04-10,주간,가열로3호기,7,45590,9200,12,13,-,2020-04-09 19:37,2020-04-10 18:36,-,1379,4652.8,102.1
623,프레스(P5000),2020-04-10,야간,가열로4호기,10,78770,9200,12,13,-,2020-04-10 02:54,2020-04-10 22:06,-,1152,4822.4,61.2
624,프레스(P5000),2020-04-10,주간,가열로5호기,9,100990,15250,12,13,-,2020-04-09 16:47,2020-04-10 16:40,-,1433,5644,55.9
625,프레스(P15000),2020-04-10,야간,가열로6호기,5,54600,24000,12,12,-,2020-04-10 07:26,2020-04-11 05:42,-,1336,-,0
626,프레스(P15000),2020-04-10,주간,가열로7호기,3,40515,13505,12,12,-,2020-04-09 13:46,2020-04-10 15:31,-,1545,2120,52.3
627,링밀(R/M 9500),2020-04-10,야간,가열로7호기,3,40515,13505,4,10,-,2020-04-09 15:52,2020-04-11 14:58,-,2826,3710.6,91.6
628,링밀(R/M 9500),2020-04-10,주간,가열로8호기,9,66920,11020,4,10,-,2020-04-10 05:21,2020-04-10 14:22,-,541,931.8,13.9
629,링밀(R/M 9500),2020-04-10,야간,가열로8호기,9,46470,5430,4,10,-,2020-04-10 14:25,2020-04-11 15:40,-,1515,881.2,19
630,링밀(R/M 9500),2020-04-10,주간,가열로10호기,17,68020,6230,4,10,-,2020-04-09 00:00,2020-04-11 00:00,-,2880,-,0
631,링밀(R/M 9500),2020-04-10,야간,가열로10호기,15,61320,6180,4,10,-,2020-04-09 00:00,2020-04-11 00:00,-,2880,-,0
632,링밀(R/M 9500),2020-04-10,주간,가열로11호기,14,42886,3240,4,10,-,2020-04-09 00:00,2020-04-11 00:00,-,2880,-,0
633,링밀(R/M 9500),2020-04-10,야간,가열로11호기,16,31300,2050,4,10,-,2020-04-09 00:00,2020-04-11 00:00,-,2880,-,0
634,프레스(P8000),2020-04-10,야간,가열로12호기,21,72413,4219,7.5,7.5,-,2020-04-09 23:54,2020-04-11 13:54,-,2280,3306.8,45.7
635,프레스(P8000),2020-04-10,주간,가열로14호기,18,74391,5168,7.5,7.5,-,2020-04-09 19:29,2020-04-10 19:06,-,1417,3351,45
636,프레스(P8000),2020-04-10,야간,가열로15호기,21,75418,4793,7.5,7.5,-,2020-04-10 06:10,2020-04-11 13:43,-,1893,3773.4,50
637,프레스(P8000),2020-04-10,주간,가열로16호기,25,70717,5840,7.5,7.5,-,2020-04-09 11:48,2020-04-10 13:37,-,1549,3521.5,49.8
638,프레스(P15000),2020-04-10,주간,가열로17호기,3,84700,57100,8,8,-,2020-04-10 02:43,2020-04-10 13:05,-,622,-628,-7.4
639,프레스(P15000),2020-04-10,주간,가열로19호기,5,82680,25000,14,14,-,2020-04-10 03:15,2020-04-10 17:03,-,828,-573.6,-6.9
640,프레스(P15000),2020-04-10,야간,가열로19호기,4,67880,25000,14,14,-,2020-04-10 17:03,2020-04-10 21:52,-,289,1093.8,16.1
641,프레스(P15000),2020-04-10,주간,가열로20호기,3,178579,110879,12,12,-,2020-04-09 18:22,2020-04-10 18:19,-,1437,2871.8,16.1
642,프레스(P15000),2020-04-10,야간,가열로20호기,3,178579,110879,24,24,-,2020-04-10 18:19,2020-04-10 23:30,-,311,-,0
643,프레스(P5000),2020-04-13,주간,가열로1호기,5,34660,9290,12,13,-,2020-04-11 13:46,2020-04-14 06:12,-,3866,5670.4,163.6
644,프레스(P5000),2020-04-13,야간,가열로2호기,7,56660,9310,12,13,-,2020-04-11 13:47,2020-04-14 02:10,-,3623,7884.1,139.1
645,프레스(P5000),2020-04-13,야간,가열로3호기,5,41940,10840,12,13,-,2020-04-11 13:47,2020-04-13 16:37,-,3050,4925.9,117.5
646,프레스(P5000),2020-04-13,주간,가열로5호기,5,42400,9200,12,13,-,2020-04-10 21:10,2020-04-13 09:03,-,3593,6763.5,159.5
647,프레스(P15000),2020-04-13,야간,가열로6호기,6,117660,24000,12,13,-,2020-04-11 07:00,2020-04-14 05:44,-,4244,-,0
648,링밀(R/M 9500),2020-04-13,주간,가열로7호기,10,65820,8880,4,10,-,2020-04-12 06:26,2020-04-13 15:08,-,1962,2995.2,45.5
649,링밀(R/M 9500),2020-04-13,야간,가열로7호기,18,48440,5260,4,10,-,2020-04-13 15:15,2020-04-13 23:17,-,482,846.2,17.5
650,링밀(R/M 9500),2020-04-13,주간,가열로8호기,15,70230,5430,4,10,-,2020-04-12 06:27,2020-04-13 19:38,-,2231,3703.6,52.7
651,링밀(R/M 9500),2020-04-13,야간,가열로8호기,14,90800,10840,4,10,-,2020-04-13 19:42,2020-04-14 06:17,-,635,958.5,10.6
652,링밀(R/M 9500),2020-04-13,주간,가열로10호기,6,19080,3180,4,10,-,2020-04-12 00:00,2020-04-14 00:00,-,2880,-,0
653,링밀(R/M 9500),2020-04-13,야간,가열로10호기,12,51660,5430,4,10,-,2020-04-12 00:00,2020-04-14 00:00,-,2880,-,0
654,링밀(R/M 9500),2020-04-13,주간,가열로11호기,15,72260,5430,4,10,-,2020-04-12 00:00,2020-04-14 00:00,-,2880,-,0
655,링밀(R/M 9500),2020-04-13,야간,가열로11호기,18,65660,5260,4,10,-,2020-04-12 00:00,2020-04-14 00:00,-,2880,-,0
656,프레스(P8000),2020-04-13,주간,가열로12호기,22,68580,4953,7.5,7.5,-,2020-04-11 13:54,2020-04-13 15:07,-,2953,4072.4,59.4
657,프레스(P15000),2020-04-13,야간,가열로13호기,2,54000,27000,12,12,-,2020-04-13 16:31,2020-04-13 21:53,-,322,954,17.7
658,프레스(P8000),2020-04-13,야간,가열로14호기,21,71457,4953,7.5,7.5,-,2020-04-10 19:30,2020-04-14 06:08,-,4958,5224.4,73.1
659,프레스(P8000),2020-04-13,주간,가열로15호기,21,68765,5169,7.5,7.5,-,2020-04-11 13:43,2020-04-13 19:18,-,3215,4265.7,62
660,프레스(P8000),2020-04-13,야간,가열로16호기,20,78156,5926,7.5,7.5,-,2020-04-10 19:00,2020-04-13 23:28,-,4588,4875.8,62.4
661,프레스(P15000),2020-04-13,주간,가열로17호기,1,110879,110879,30,30,-,2020-04-11 07:00,2020-04-13 08:46,-,2986,-,0
662,프레스(P15000),2020-04-13,주간,가열로18호기,8,36000,4500,12,12,-,2020-04-07 08:21,2020-04-13 07:00,-,8559,-,0
663,프레스(P15000),2020-04-13,주간,가열로19호기,5,110800,36200,18,18,-,2020-04-11 07:00,2020-04-13 18:45,-,3585,-,0
664,프레스(P15000),2020-04-13,주간,가열로20호기,6,171350,44000,18,18,-,2020-04-11 07:00,2020-04-13 18:27,-,3567,-,0
665,프레스(P15000),2020-04-13,야간,가열로20호기,4,112550,31500,12,13,-,2020-04-13 18:27,2020-04-14 01:17,-,410,1889,16.8
666,프레스(P5000),2020-04-14,야간,가열로1호기,5,43130,12410,12,13,-,2020-04-14 06:30,2020-04-15 06:25,-,1435,3140,72.8
667,프레스(P5000),2020-04-14,야간,가열로2호기,8,111470,14600,12,13,-,2020-04-14 02:55,2020-04-15 01:25,-,1350,5091.1,45.7
668,프레스(P5000),2020-04-14,주간,가열로3호기,8,72640,10120,12,13,-,2020-04-13 18:45,2020-04-14 18:19,-,1414,5942.8,81.8
669,프레스(P5000),2020-04-14,주간,가열로4호기,7,103950,14850,12,13,-,2020-04-13 08:45,2020-04-14 14:17,-,1772,7557.3,72.7
670,링밀(R/M 9500),2020-04-14,주간,가열로7호기,2,39230,19615,4,10,-,2020-04-14 01:42,2020-04-14 18:54,-,1032,1464,37.3
671,링밀(R/M 9500),2020-04-14,야간,가열로8호기,5,53860,11750,4,10,-,2020-04-14 14:36,2020-04-15 10:16,-,1180,2071.5,38.5
672,링밀(R/M 9500),2020-04-14,주간,가열로9호기,19,102090,7360,4,10,-,2020-04-13 00:00,2020-04-15 00:00,-,2880,-,0
673,링밀(R/M 9500),2020-04-14,야간,가열로9호기,18,59000,6270,4,10,-,2020-04-13 00:00,2020-04-15 00:00,-,2880,-,0
674,링밀(R/M 9500),2020-04-14,주간,가열로10호기,3,58930,19700,4,10,-,2020-04-13 00:00,2020-04-15 00:00,-,2880,-,0
675,링밀(R/M 9500),2020-04-14,야간,가열로10호기,9,53640,7360,4,10,-,2020-04-13 00:00,2020-04-15 00:00,-,2880,-,0
676,링밀(R/M 9500),2020-04-14,주간,가열로11호기,20,67800,5260,4,10,-,2020-04-13 00:00,2020-04-15 00:00,-,2880,-,0
677,링밀(R/M 9500),2020-04-14,야간,가열로11호기,18,52850,6270,4,10,-,2020-04-13 00:00,2020-04-15 00:00,-,2880,-,0
678,프레스(P8000),2020-04-14,주간,가열로12호기,21,77054,5926,7.5,7.5,-,2020-04-13 15:18,2020-04-14 14:27,-,1389,3521.2,45.7
679,프레스(P8000),2020-04-14,야간,가열로14호기,22,79093,5088,7.5,7.5,-,2020-04-14 06:26,2020-04-15 07:11,-,1485,3645.5,46.1
680,프레스(P8000),2020-04-14,주간,가열로15호기,23,75084,4953,7.5,7.5,-,2020-04-13 19:30,2020-04-14 19:14,-,1424,3537.4,47.1
681,프레스(P8000),2020-04-14,야간,가열로16호기,22,68354,4953,7.5,7.5,-,2020-04-13 23:38,2020-04-15 01:00,-,1522,3449.9,50.5
682,프레스(P15000),2020-04-14,주간,가열로17호기,6,183400,44000,18,18,-,2020-04-13 18:48,2020-04-14 18:07,-,1399,6874.7,37.5
683,프레스(P15000),2020-04-14,야간,가열로17호기,4,124900,36200,20,20,-,2020-04-14 18:07,2020-04-15 06:22,-,735,2464.5,19.7
684,프레스(P15000),2020-04-14,주간,가열로18호기,5,97620,36200,15,15,-,2020-04-13 07:00,2020-04-14 14:57,-,1917,-,0
685,프레스(P15000),2020-04-14,주간,가열로19호기,5,90400,27900,12,12,-,2020-04-13 18:49,2020-04-14 16:22,-,1293,3850.3,42.6
686,프레스(P15000),2020-04-14,야간,가열로20호기,5,163320,86615,20,20,-,2020-04-14 01:29,2020-04-15 05:36,-,1687,8098,49.6
687,프레스(P5000),2020-04-15,야간,가열로1호기,6,58630,12410,12,13,-,2020-04-15 06:49,2020-04-16 01:40,-,1131,2515.4,42.9
688,프레스(P5000),2020-04-15,야간,가열로2호기,7,94360,13480,12,13,-,2020-04-15 02:35,2020-04-16 05:56,-,1641,5607.3,59.4
689,프레스(P5000),2020-04-15,주간,가열로3호기,9,112790,13480,12,13,-,2020-04-14 19:38,2020-04-15 19:09,-,1411,5810.4,51.5
690,프레스(P5000),2020-04-15,주간,가열로4호기,8,88800,11100,12,13,-,2020-04-14 14:19,2020-04-15 14:37,-,1458,4751.2,53.5
691,프레스(P15000),2020-04-15,주간,가열로6호기,6,101000,24100,12,12,-,2020-04-14 09:39,2020-04-15 18:05,-,1946,5358.7,53.1
692,프레스(P15000),2020-04-15,야간,가열로6호기,4,74600,24100,12,12,-,2020-04-15 18:05,2020-04-16 06:06,-,721,3123,41.9
693,링밀(R/M 9500),2020-04-15,주간,가열로7호기,5,50445,10140,4,10,-,2020-04-14 20:35,2020-04-16 03:13,-,1838,2784.7,55.2
694,링밀(R/M 9500),2020-04-15,야간,가열로7호기,10,41910,5260,4,10,-,2020-04-16 03:14,2020-04-17 04:06,-,1492,2137.5,51
695,링밀(R/M 9500),2020-04-15,주간,가열로8호기,14,72140,7010,4,10,-,2020-04-15 10:21,2020-04-15 14:31,-,250,316.3,4.4
696,링밀(R/M 9500),2020-04-15,주간,가열로9호기,22,69350,5260,4,10,-,2020-04-14 00:00,2020-04-16 00:00,-,2880,-,0
697,링밀(R/M 9500),2020-04-15,야간,가열로9호기,14,44200,6010,4,10,-,2020-04-14 00:00,2020-04-16 00:00,-,2880,-,0
698,링밀(R/M 9500),2020-04-15,야간,가열로11호기,18,53460,2970,4,10,-,2020-04-14 00:00,2020-04-16 00:00,-,2880,-,0
699,프레스(P8000),2020-04-15,주간,가열로12호기,24,70316,2764,7.5,7.5,-,2020-04-14 14:37,2020-04-15 14:28,-,1431,3180.3,45.2
700,프레스(P15000),2020-04-15,야간,가열로13호기,4,139800,46100,20,20,-,2020-04-13 21:56,2020-04-16 02:13,-,3137,12644,90.4
701,프레스(P8000),2020-04-15,야간,가열로14호기,21,73284,5627,7.5,7.5,-,2020-04-15 07:35,2020-04-16 06:33,-,1378,3371,46
702,프레스(P8000),2020-04-15,주간,가열로15호기,18,67571,5627,7.5,7.5,-,2020-04-14 19:36,2020-04-15 19:01,-,1405,3134.4,46.4
703,프레스(P8000),2020-04-15,야간,가열로16호기,24,70316,2764,7.5,7.5,-,2020-04-15 01:12,2020-04-15 23:06,-,1314,3137.7,44.6
704,프레스(P15000),2020-04-15,주간,가열로18호기,4,72060,22930,12,12,-,2020-04-14 15:02,2020-04-15 15:28,-,1466,4995.1,69.3
705,프레스(P15000),2020-04-15,야간,가열로18호기,4,72260,22930,8,8,-,2020-04-15 15:28,2020-04-16 01:36,-,608,1959.8,27.1
706,프레스(P15000),2020-04-15,주간,가열로19호기,3,66720,29350,8,8,-,2020-04-14 16:31,2020-04-15 14:46,-,1335,3657.3,54.8
707,프레스(P15000),2020-04-15,야간,가열로20호기,3,141315,86615,24,24,-,2020-04-15 05:39,2020-04-15 22:56,-,1037,3512.1,24.9
708,프레스(P5000),2020-04-16,야간,가열로1호기,8,47160,7220,12,13,-,2020-04-16 02:45,2020-04-17 02:00,-,1395,2913.3,61.8
709,프레스(P5000),2020-04-16,야간,가열로2호기,7,60180,10300,12,13,-,2020-04-16 06:18,2020-04-17 06:18,-,1440,4781.8,79.5
710,프레스(P5000),2020-04-16,주간,가열로3호기,8,76432,9554,12,13,-,2020-04-15 19:33,2020-04-16 18:44,-,1391,4869.4,63.7
711,프레스(P5000),2020-04-16,주간,가열로4호기,4,62470,22930,12,13,-,2020-04-15 19:45,2020-04-16 13:02,-,1037,3252.7,52.1
712,프레스(P15000),2020-04-16,야간,가열로6호기,3,44900,18500,8,8,-,2020-04-16 06:09,2020-04-16 22:43,-,994,3894.8,86.7
713,링밀(R/M 9500),2020-04-16,주간,가열로8호기,1,2320,2320,4,10,-,2020-04-15 14:31,2020-04-15 16:17,-,106,142.8,61.6
714,링밀(R/M 9500),2020-04-16,주간,가열로9호기,11,55340,6010,4,10,-,2020-04-15 00:00,2020-04-17 00:00,-,2880,-,0
715,링밀(R/M 9500),2020-04-16,주간,가열로11호기,24,71380,3070,4,10,-,2020-04-15 00:00,2020-04-17 00:00,-,2880,-,0
716,프레스(P8000),2020-04-16,주간,가열로12호기,21,68882,4953,7.5,7.5,-,2020-04-15 14:41,2020-04-16 13:53,-,1392,2994.9,43.5
717,프레스(P15000),2020-04-16,주간,가열로13호기,2,48200,24100,6,6,-,2020-04-16 09:50,2020-04-16 18:17,-,507,191,4
718,프레스(P15000),2020-04-16,야간,가열로13호기,2,48200,24100,6,6,-,2020-04-16 18:17,2020-04-17 04:20,-,603,4226.5,87.7
719,링밀(R/M 9500),2020-04-16,야간,가열로13호기,2,48200,24100,4,10,-,2020-04-16 18:17,2020-04-17 04:20,-,603,4226.5,87.7
720,프레스(P8000),2020-04-16,야간,가열로14호기,20,81976,4953,7.5,7.5,-,2020-04-16 06:57,2020-04-17 07:12,-,1455,3528,43
721,프레스(P8000),2020-04-16,주간,가열로15호기,25,75530,5088,7.5,7.5,-,2020-04-15 19:15,2020-04-16 19:30,-,1455,3474,46
722,프레스(P8000),2020-04-16,야간,가열로16호기,22,68811,5067,7.5,7.5,-,2020-04-15 23:30,2020-04-17 01:17,-,1547,3347.5,48.6
723,프레스(P15000),2020-04-16,주간,가열로17호기,3,154315,86615,30,30,-,2020-04-15 15:24,2020-04-16 13:04,-,1300,4832.8,31.3
724,프레스(P15000),2020-04-16,야간,가열로18호기,5,133400,26850,12,12,-,2020-04-16 02:24,2020-04-17 01:29,-,1385,5607.4,42
725,프레스(P15000),2020-04-16,야간,가열로20호기,4,154300,46100,24,24,-,2020-04-15 22:56,2020-04-17 05:55,-,1859,8479.9,55
726,프레스(P5000),2020-04-17,야간,가열로1호기,10,76350,7950,12,13,-,2020-04-17 07:00,2020-04-18 06:30,-,1410,3895.5,51
727,프레스(P5000),2020-04-17,야간,가열로2호기,12,106160,14550,12,13,-,2020-04-17 09:28,2020-04-18 04:21,-,1133,5484.2,51.7
728,프레스(P5000),2020-04-17,주간,가열로3호기,8,57600,10320,12,13,-,2020-04-16 19:25,2020-04-17 16:14,-,1249,4683.7,81.3
729,프레스(P5000),2020-04-17,주간,가열로4호기,11,98700,10350,12,13,-,2020-04-16 13:14,2020-04-17 19:03,-,1789,7519.6,76.2
730,프레스(P15000),2020-04-17,야간,가열로6호기,3,46712,19712,6,6,-,2020-04-17 14:04,2020-04-18 07:27,-,1043,1199.5,25.7
731,링밀(R/M 9500),2020-04-17,주간,가열로9호기,16,67810,5260,4,10,-,2020-04-16 00:00,2020-04-18 00:00,-,2880,-,0
732,링밀(R/M 9500),2020-04-17,주간,가열로11호기,22,62780,3660,4,10,-,2020-04-16 00:00,2020-04-18 00:00,-,2880,-,0
733,프레스(P8000),2020-04-17,주간,가열로12호기,18,70855,4503,7.5,7.5,-,2020-04-16 14:23,2020-04-17 11:04,-,1241,2873.7,40.6
734,프레스(P8000),2020-04-17,야간,가열로14호기,23,80600,3306,7.5,7.5,-,2020-04-17 07:43,2020-04-18 06:27,-,1364,3479.3,43.2
735,프레스(P8000),2020-04-17,주간,가열로15호기,25,77554,5995,7.5,7.5,-,2020-04-16 19:51,2020-04-17 18:33,-,1362,3551.7,45.8
736,프레스(P8000),2020-04-17,야간,가열로16호기,18,42723,3725,7.5,7.5,-,2020-04-17 01:29,2020-04-17 22:49,-,1280,2494.8,58.4
737,프레스(P15000),2020-04-17,주간,가열로17호기,3,147300,49100,20,20,-,2020-04-16 14:46,2020-04-17 18:30,-,1664,7035.9,47.8
738,프레스(P15000),2020-04-17,야간,가열로17호기,3,147300,49100,6,6,-,2020-04-17 18:30,2020-04-18 07:03,-,753,2790.7,18.9
739,프레스(P15000),2020-04-17,주간,가열로18호기,5,140750,33350,8,8,-,2020-04-17 01:29,2020-04-17 15:13,-,824,2453.9,17.4
740,프레스(P15000),2020-04-17,야간,가열로19호기,9,107860,15540,12,12,-,2020-04-16 20:00,2020-04-17 23:44,-,1664,9837.7,91.2
741,프레스(P15000),2020-04-17,야간,가열로20호기,6,123450,41500,15,15,-,2020-04-17 00:00,2020-04-17 22:01,-,1321,6300,51
742,프레스(P5000),2020-04-20,주간,가열로1호기,7,43580,7800,12,13,-,2020-04-19 07:30,2020-04-20 15:56,-,1946,4434.1,101.7
743,프레스(P5000),2020-04-20,야간,가열로2호기,12,65160,5430,12,13,-,2020-04-19 07:15,2020-04-21 06:05,-,2810,8804.2,135.1
744,프레스(P5000),2020-04-20,주간,가열로3호기,9,96220,22100,12,13,-,2020-04-19 07:30,2020-04-20 18:44,-,2114,7401.9,76.9
745,프레스(P5000),2020-04-20,야간,가열로4호기,5,45430,14550,12,13,-,2020-04-20 07:30,2020-04-21 07:10,-,1420,4170.7,91.8
746,프레스(P5000),2020-04-20,야간,가열로6호기,5,44585,23762,12,12,-,2020-04-20 14:44,2020-04-21 02:49,-,725,5193.5,116.5
747,링밀(R/M 9500),2020-04-20,주간,가열로7호기,10,76350,7950,4,10,-,2020-04-17 18:24,2020-04-18 05:29,-,665,1305.6,17.1
748,링밀(R/M 9500),2020-04-20,야간,가열로7호기,18,59040,3540,4,10,-,2020-04-19 08:29,2020-04-21 02:09,-,2500,4051.6,68.6
749,링밀(R/M 9500),2020-04-20,주간,가열로8호기,10,77480,8880,4,10,-,2020-04-19 05:36,2020-04-20 14:37,-,1981,3809.8,49.2
750,링밀(R/M 9500),2020-04-20,야간,가열로8호기,18,52380,3840,4,10,-,2020-04-20 14:37,2020-04-21 06:29,-,952,1333.2,25.5
751,링밀(R/M 9500),2020-04-20,주간,가열로9호기,18,69690,5370,4,10,-,2020-04-19 00:00,2020-04-21 00:00,-,2880,-,0
752,링밀(R/M 9500),2020-04-20,야간,가열로9호기,4,14550,3840,4,10,-,2020-04-19 00:00,2020-04-21 00:00,-,2880,-,0
753,링밀(R/M 9500),2020-04-20,주간,가열로10호기,5,45700,9140,4,10,-,2020-04-19 00:00,2020-04-21 00:00,-,2880,-,0
754,링밀(R/M 9500),2020-04-20,야간,가열로10호기,17,74220,5070,4,10,-,2020-04-19 00:00,2020-04-21 00:00,-,2880,-,0
755,링밀(R/M 9500),2020-04-20,주간,가열로11호기,4,62160,15540,4,10,-,2020-04-19 00:00,2020-04-21 00:00,-,2880,-,0
756,링밀(R/M 9500),2020-04-20,야간,가열로11호기,7,60600,8880,4,10,-,2020-04-19 00:00,2020-04-21 00:00,-,2880,-,0
757,프레스(P8000),2020-04-20,야간,가열로12호기,19,73117,4393,7.5,7.5,-,2020-04-19 07:52,2020-04-20 23:57,-,2405,4841.7,66.2
758,프레스(P15000),2020-04-20,야간,가열로13호기,27,71394,3306,8,8,-,2020-04-18 07:00,2020-04-20 14:55,-,3355,7606.1,106.5
759,프레스(P8000),2020-04-20,주간,가열로14호기,22,77440,3670,7.5,7.5,-,2020-04-18 07:40,2020-04-20 19:13,-,3573,4502.5,58.1
760,프레스(P8000),2020-04-20,야간,가열로15호기,25,71338,4096,7.5,7.5,-,2020-04-17 19:40,2020-04-21 06:49,-,4989,5429.6,76.1
761,프레스(P8000),2020-04-20,주간,가열로16호기,16,72542,4775,7.5,7.5,-,2020-04-19 08:26,2020-04-20 14:39,-,1813,4323.9,59.6
762,프레스(P15000),2020-04-20,주간,가열로17호기,5,98500,38100,18,18,-,2020-04-18 07:30,2020-04-20 18:01,-,3511,9057.7,92
763,프레스(P15000),2020-04-20,야간,가열로17호기,2,30200,15100,12,12,-,2020-04-20 18:01,2020-04-21 05:13,-,672,2223.9,73.6
764,프레스(P15000),2020-04-20,주간,가열로18호기,7,96810,17330,12,12,-,2020-04-18 07:00,2020-04-20 19:53,-,3653,8219.1,84.9
765,프레스(P15000),2020-04-20,야간,가열로18호기,7,96810,17330,12,12,-,2020-04-20 19:53,2020-04-21 01:53,-,360,1169.1,12.1
766,프레스(P15000),2020-04-20,주간,가열로19호기,4,129550,44000,15,15,-,2020-04-18 07:00,2020-04-20 19:04,-,3604,10276.8,79.3
767,프레스(P15000),2020-04-20,야간,가열로19호기,3,101300,41500,15,15,-,2020-04-20 19:04,2020-04-21 02:44,-,460,1575.2,15.5
768,프레스(P15000),2020-04-20,주간,가열로20호기,2,70850,41500,12,12,-,2020-04-18 06:29,2020-04-20 19:02,-,3633,9953.6,140.5
769,프레스(P5000),2020-04-21,야간,가열로1호기,3,24590,8590,12,12,-,2020-04-21 07:01,2020-04-21 23:36,-,995,3231.5,131.4
770,프레스(P5000),2020-04-21,야간,가열로2호기,10,62920,7800,12,12,-,2020-04-21 06:38,2020-04-22 04:54,-,1336,4906.6,78
771,프레스(P5000),2020-04-21,주간,가열로3호기,8,70200,10730,12,13,-,2020-04-20 19:00,2020-04-21 18:53,-,1433,5903.1,84.1
772,프레스(P5000),2020-04-21,야간,가열로4호기,4,43920,10980,12,13,-,2020-04-21 07:18,2020-04-22 06:46,-,1408,5053,115.1
773,프레스(P5000),2020-04-21,주간,가열로5호기,6,41920,8460,12,13,-,2020-04-20 10:10,2020-04-21 18:13,-,1923,7868.3,187.7
774,프레스(P15000),2020-04-21,야간,가열로6호기,4,50220,12555,12,12,-,2020-04-21 05:35,2020-04-22 05:01,-,1406,7498.4,149.3
775,링밀(R/M 9500),2020-04-21,주간,가열로7호기,19,66150,5430,4,10,-,2020-04-21 02:10,2020-04-21 19:50,-,1060,1643.5,24.8
776,링밀(R/M 9500),2020-04-21,주간,가열로8호기,17,61980,5430,4,10,-,2020-04-21 06:39,2020-04-21 19:49,-,790,1611.6,26
777,링밀(R/M 9500),2020-04-21,주간,가열로9호기,4,49280,14370,4,10,-,2020-04-20 00:00,2020-04-22 00:00,-,2880,7217.6,146.5
778,링밀(R/M 9500),2020-04-21,주간,가열로10호기,18,77860,5430,4,10,-,2020-04-20 02:00,2020-04-22 00:00,-,2760,3894.9,50
779,링밀(R/M 9500),2020-04-21,주간,가열로11호기,3,41620,25750,4,10,-,2020-04-20 00:00,2020-04-22 00:00,-,2880,3531.8,84.9
780,프레스(P8000),2020-04-21,야간,가열로12호기,20,68537,4096,7.5,7.5,-,2020-04-21 00:11,2020-04-21 23:41,-,1410,3041.9,44.4
781,프레스(P15000),2020-04-21,주간,가열로13호기,6,171200,29900,15,15,-,2020-04-20 16:31,2020-04-21 18:36,-,1565,4433.5,25.9
782,프레스(P15000),2020-04-21,야간,가열로13호기,4,115500,29900,15,15,-,2020-04-21 18:36,2020-04-22 07:08,-,752,3930.8,34
783,프레스(P8000),2020-04-21,주간,가열로14호기,25,67611,5088,7.5,7.5,-,2020-04-20 19:41,2020-04-21 19:12,-,1411,3357.9,49.7
784,프레스(P8000),2020-04-21,야간,가열로15호기,24,66697,4741,7.5,7.5,-,2020-04-21 07:18,2020-04-22 06:59,-,1421,3402,51
785,프레스(P8000),2020-04-21,주간,가열로16호기,19,75645,4793,7.5,7.5,-,2020-04-20 15:17,2020-04-21 13:38,-,1341,3396.3,44.9
786,프레스(P15000),2020-04-21,야간,가열로17호기,3,90280,30480,15,15,-,2020-04-21 05:17,2020-04-22 06:07,-,1490,6024.6,66.7
