순번,프레스명,작업일자,주/야간,수주번호,시리얼번호,할당가열로,장입가열로,수주치수,사내재질,단조작업내역,비고,강종,수량,투입중량,투입수량,원단위가스량
3381,P15,2020-05-19,주간,200304-15200-077,1,"19,18,17",가열로19호기,"3611.00 X 3359.00 X 465.90
",A350LF2,"1000 R/BLOOM  사용소재통보
단조 입회건",,CARBON,1,13600,1,49.66
3382,P15,2020-05-19,주간,200304-15200-078,1,"19,18,17",가열로19호기,"3611.00 X 3359.00 X 465.90
",A350LF2,"1000 R/BLOOM  사용소재통보
단조 입회건",,CARBON,1,13600,1,49.66
3383,P15,2020-05-19,주간,200415-19925-001,1,"19,18,17",가열로19호기,"3550.00 X 3092.00 X 665.00
",42CrMo4M,5/18 18시 입고 예정(열괴)  COG,,ALLOY,1,21850,1,79.78
3384,P15,2020-05-19,주간,191118-15111-005,"2,1","19,18,17",가열로19호기,"960.00 X 0.00 X 9559.00
",SF590,"5/18 22시 입고 예정(열괴) 
5/19 야간작업분",,CARBON,2,33350,2,121.77
3385,P15,2020-05-19,주간,"200330-17035-002
R/TRUNK",1,"19,18,17",가열로18호기,"1155.00 X 730.00 X 4974.00
",SF490V,"3,4차작업 시방서 참고",,CARBON,1,26000,1,70.17
3386,P15,2020-05-19,주간,"200212-15045-015
C/ROD","7,8","19,18,17",가열로18호기,"1474.00 X 0.00 X 3726.00
",S30Mn,3차작업 시방서 참고  작업후 P5로 이동,,CARBON,2,22930,2,61.88
3387,P15,2020-05-19,주간,200204-19411-049,"1,2,3,4","19,18,17",가열로17호기,"4185.00 X 3778.00 X 600.00
",TWS355,600T  단조비 충분히 줄 것,,CARBON,4,16085,4,71.57
3388,P15,2020-05-19,주간,200408-15007-069,"2,3","19,18,17",가열로17호기,"3006.00 X 0.00 X 264.00
",TWS355,2차작업  단조후 외경절단,,CARBON,2,19800,2,88.1
3389,P15,2020-05-19,야간,200502-17035-001,1,"20,19,06",가열로20호기,"906.00 X 0.00 X 14354.00
",SF490V,"5/19 06시 입고 예정(열괴)
5/20 주간작업분",,CARBON,1,96259,1,45.07
3390,P15,2020-05-19,야간,"200305-12005-001
R/TRUNK",1,"20,19,06",가열로20호기,"1493.00 X 970.00 X 4750.00
",SF490V,4차작업 시방서 참고 870 T/BAR 사용,,CARBON,1,37000,1,17.32
3391,P15,2020-05-19,야간,191118-15111-005,"1,2","20,19,06",가열로19호기,"960.00 X 0.00 X 9559.00
",SF590,투입완료 시방서 참고,,CARBON,2,33350,2,38.73
3392,P15,2020-05-19,야간,"200212-15045-015
C/ROD",9,"20,19,06",가열로6호기,"1474.00 X 0.00 X 3726.00
",S30Mn,"1,2차작업  시방서 참고  400T  ",6호기,CARBON,2,22930,2,146.78
3393,P15,2020-05-19,야간,200325-19133-003,1,"20,19,06",가열로6호기,"2200.00 X 0.00 X 1110.00
",A266MGr2,"400T  1차작업 
단조치수 : 3150X240",6호기,CARBON,1,16000,1,102.42
3394,P15,2020-05-19,야간,"200212-15045-012
C/COVER","9,10","20,19,06",가열로6호기,"1750.00 X 542.00 X 835.00
",S20CrMoVS,"400T  1차작업 시방서 참고
5/15 주간예열 5/15 야간절단 ",6호기,ALLOY,2,13200,2,84.49
3395,P5,2020-05-20,주간,200204-19411-056,"001,002,003,004","02,03",가열로2호기,"6000.00 X 5500.00 X 122.00
",TWS355,"40/40/35 S/N:001-004
1432*450*570   단조비 확보.","R/BLOOM
Φ800",CARBON,4,6880,4,79.4
3396,P5,2020-05-20,주간,200229-14072-034,001,"02,03",가열로3호기,"COGGING
",TW 350LF3,"1070 X L 업세팅(1200T)
P5소재 (200229-14072-034)","INGOT
열괴",ALLOY,1,19350,1,62.34
3397,P5,2020-05-20,주간,200229-14072-037,001,"02,03",가열로3호기,"COGGING
",TW 350LF3,"1030 X L 업세팅(1200T)
P5소재 (200229-14072-037)","INGOT
열괴",ALLOY,1,17850,1,57.51
3398,P5,2020-05-20,주간,200229-14072-040,001,"02,03",가열로3호기,"COGGING
",TW 350LF3,"1030 X L 업세팅(1200T)
P5소재 (200229-14072-040)","INGOT
열괴",ALLOY,1,17850,1,57.51
3399,P5,2020-05-20,주간,200229-14072-033,001,"02,03",가열로3호기,"COGGING
",TW 350LF3,"1000 X L 업세팅(1200T)
P15소재 (200229-14072-033)","INGOT
열괴",ALLOY,1,19850,1,63.95
3400,P5,2020-05-20,주간,200229-14072-036,001,"02,03",가열로3호기,"COGGING
",TW 350LF3,"1000 X L 업세팅(1200T)
P15소재 (200229-14072-036)","INGOT
열괴",ALLOY,1,19850,1,63.95
3401,P5,2020-05-20,주간,200229-14072-039,001,"02,03",가열로3호기,"COGGING
",TW 350LF3,"1000 X L 업세팅(1200T)
P15소재 (200229-14072-039)","INGOT
열괴",ALLOY,1,19850,1,63.95
3402,P5,2020-05-20,주간,200311-19133-005,001,"02,03",가열로2호기,"2704.00 X 1937.24 X 335.00
",TW 266MGr2,"86/20/20 S/N:001-002 정H/R  2~3번작업
1839*500*470  UT불량 단조수정건","단조수정
제품투입",CARBON,2,9322,1,107.58
3403,P5,2020-05-20,주간,200311-19133-007,001,"02,03",가열로2호기,"2704.00 X 1937.24 X 335.00
",TW 266MGr2,"86/20/20 S/N:001-002 정H/R  2~3번작업
1839*500*470  UT불량 단조수정건","단조수정
제품투입",CARBON,2,9322,1,107.58
3404,P5,2020-05-20,주간,가열로다이,"001,002,003","02,03",가열로3호기,"SQ(450 X 450 X 3600)
",C-STEEL,P15사용 ( 길이 양단 화염절단 ),"R/B 테일부
및 압탕",,3,6600,3,21.26
3405,P5,2020-05-20,야간,200212-15045-015,009,"04,05",가열로4호기,"1474.00 X 0.00 X 3726.00
",TW S30Mn,S/N:009 시방서참고 CONROD,"5/20 P15주
2차작업분",CARBON,1,22930,1,-
3406,P5,2020-05-20,야간,200515-19168-012,"001,002,003,004,005,006,007,008,009,010,011,012","04,05",가열로5호기,"4556.00 X 4000.00 X 110.00
",S355NL,"32/32/36 S/N:001-012
1370*450*465  단조비 확보.","R/BLOOM
Φ800",CARBON,12,5090,12,185.18
3407,P5,2020-05-20,야간,가열로다이,"004,005","04,05",가열로4호기,"SQ(450 X 450 X 3600)
",C-STEEL,P15사용 ( 길이 양단 화염절단 ),"R/B 테일부
및 압탕",,2,6600,2,-
3408,P8,2020-05-20,주간,200515-19168-001,"001,002,003,004,005,006,007,008","16,15",가열로16호기,3085.00 X 2800.00 X 262.00,TWS355,"1197*450*455
23/23/23",SLAB,CARBON,0,3423,8,54.06
3409,P8,2020-05-20,주간,"200515-19168-002
시편",001,"16,15",가열로15호기,3400.00 X 3120.00 X 107.00,TWS355,"1053*450*350
25/25/37(시)",SLAB,CARBON,0,1817,1,-
3410,P8,2020-05-20,주간,200515-19168-002,"002,003,004,005,006,007,008,009,010,011,012","16,15",가열로15호기,3400.00 X 3120.00 X 107.00,TWS355,"1039*450*345
25/25/30",SLAB,CARBON,0,1817,11,-
3411,P8,2020-05-20,주간,"200515-19168-003
시편",001,"16,15",가열로16호기,4300.00 X 3970.00 X 107.00,TWS355,"1150*450*420
30/30/37(시)",SLAB,CARBON,0,2764,1,43.65
3412,P8,2020-05-20,주간,200515-19168-003,"002,003,004,005,006,007,008,009,010,012","16,15",가열로16호기,4300.00 X 3970.00 X 107.00,TWS355,"1139*450*415
30/30/32",SLAB,CARBON,0,2764,11,43.65
3413,P8,2020-05-20,주간,200515-19168-004,"001,002,003,004,005,006","16,15",가열로15호기,4556.00 X 4000.00 X 110.00,S355NL,"1368*450*465
32/32/36",Φ800 R/B,CARBON,0,4775,6,-
3414,P8,2020-05-20,주간,"200508-15006-001
시편",001,"16,15",가열로15호기,3580.00 X 3371.80 X 259.00,TW F11,"1219*450*485
25/40/65(시)",히트확인,ALLOY,0,3377,1,-
3415,P8,2020-05-20,주간,200508-15006-001,002,"16,15",가열로15호기,3580.00 X 3371.80 X 259.00,TW F11,"1200*450*450
25/40/30",히트확인,ALLOY,0,3377,1,-
3416,P8,2020-05-20,야간,200515-19168-001,"009,010,011,012","12,15",가열로15호기,3085.00 X 2800.00 X 262.00,TWS355,"1197*450*455
23/23/23",SLAB,CARBON,0,3423,4,-
3417,P8,2020-05-20,야간,200515-19168-002,"013,014,015,016,017,018,019,020,021,022,023,024","12,15",가열로12호기,3400.00 X 3120.00 X 107.00,TWS355,"1039*450*345
25/25/30",SLAB,CARBON,0,1817,12,38.75
3418,P8,2020-05-20,야간,200515-19168-003,"013,014,015,016,017,018,019,020,021,022,023,024","12,15",가열로15호기,4300.00 X 3970.00 X 107.00,TWS355,"1139*450*415
30/30/32",SLAB,CARBON,0,2764,12,-
3419,P8,2020-05-20,야간,200515-19168-004,"007,008,009,010,011,012","12,15",가열로12호기,4556.00 X 4000.00 X 110.00,S355NL,"1368*450*465
32/32/36",Φ800 R/B,CARBON,0,4775,6,101.83
3420,P8,2020-05-20,야간,200515-19168-005,"001,002,003,004,005,006","12,15",가열로15호기,3085.00 X 2800.00 X 262.00,TWS355,"1197*450*455
23/23/23",SLAB,CARBON,0,3423,6,-
3421,P15,2020-05-20,주간,200502-17035-001,1,"20,18,17",가열로20호기,"906.00 X 0.00 X 14354.00
",SF490V,투입완료  1차작업,,CARBON,1,96259,1,86.3
3422,P15,2020-05-20,주간,200325-19133-003,1,"20,18,17",가열로20호기,"2200.00 X 0.00 X 1110.00
",A266MGr2,"2차작업 시방서 참고
단조치수 : 3150X240",,CARBON,1,16000,1,14.34
3423,P15,2020-05-20,주간,"200212-15045-012
C/COVER","9,10","20,18,17",가열로20호기,"1750.00 X 542.00 X 835.00
",S20CrMoVS,"2차작업 시방서 참고(금형작업)
자리 비워 둘 것",,ALLOY,2,13200,2,11.83
3424,P15,2020-05-20,주간,200303-19133-005,1,"20,18,17",가열로18호기,"2240.00 X 0.00 X 720.00
",A266MGr2,"5/19 23시 입고 예정(열괴)  COG
마지막 작업 요청",,CARBON,1,35500,1,59.11
3425,P15,2020-05-20,주간,200303-19133-006,1,"20,18,17",가열로18호기,"2240.00 X 0.00 X 720.00
",A266MGr2,"5/19 23시 입고 예정(열괴)  COG
마지막 작업 요청",,CARBON,1,35500,1,59.11
3426,P15,2020-05-20,주간,200415-15008-007,1,"20,18,17",가열로18호기,"2655.00 X 0.00 X 302.00
",A350LF2,"700T  1,2차작업  단조후 외경절단",,CARBON,1,16770,1,27.92
3427,P15,2020-05-20,주간,200408-19001-009,1,"20,18,17",가열로17호기,"6222.00 X 5347.00 X 283.00
",TWS355,"1000  R/BLOOM  1,2차작업  TEST
눕혀서 투입  시방서 참고",,CARBON,1,24100,1,103.95
3428,P15,2020-05-20,주간,200408-19001-010,1,"20,18,17",가열로17호기,"6222.00 X 5347.00 X 283.00
",TWS355,"1000  R/BLOOM  1,2차작업  TEST
눕혀서 투입  시방서 참고",,CARBON,1,24100,1,103.95
3429,P15,2020-05-20,주간,"200212-15045-015
C/ROD",9,"20,18,17",가열로18호기,"1474.00 X 0.00 X 3726.00
",S30Mn,3차작업 시방서 참고  작업후 P5로 이동,,CARBON,1,22930,1,38.18
3430,P15,2020-05-20,주간,200325-19133-004,1,"20,18,17",가열로18호기,"2200.00 X 0.00 X 1110.00
",A266MGr2,"400T  1,2차작업(마무리) 
단조치수 : 3150X240",,CARBON,1,16000,1,26.64
3431,P15,2020-05-20,주간,200408-15007-062,1,"20,18,17",가열로18호기,"2370.00 X 0.00 X 311.00
",F304L,코깅바 사용  1차작업  압탕 주입구 구분,,SUS 304,1,13870,1,23.09
3432,P15,2020-05-20,주간,200502-17035-003,1,"20,18,17",가열로17호기,"1560.00 X 810.00 X 1365.00
",SF490V,700T  단조비 충분히 줄 것,,CARBON,1,19100,1,82.38
3433,P15,2020-05-20,주간,200502-17035-004,1,"20,18,17",가열로17호기,"1560.00 X 810.00 X 1365.00
",SF490V,700T  단조비 충분히 줄 것,,CARBON,1,19100,1,82.38
3434,P15,2020-05-20,주간,200204-19411-055,"1,2","20,18,17",가열로17호기,"4185.00 X 3778.00 X 600.00
",TWS355,700T 또는 600T  단조비 충분히 줄 것,,CARBON,2,16085,2,69.38
3435,P15,2020-05-20,야간,200229-14072-032,1,"19,06",가열로19호기,"2265.10 X 0.00 X 377.00
",A350LF3,"코깅바 사용(P5 5/19 야)  온도 : 1230℃
작업 2번씩 실시",,ALLOY,1,14600,1,79.04
3436,P15,2020-05-20,야간,200229-14072-035,1,"19,06",가열로19호기,"2265.10 X 0.00 X 377.00
",A350LF3,"코깅바 사용(P5 5/19 야)  온도 : 1230℃
작업 2번씩 실시",,ALLOY,1,14600,1,79.04
3437,P15,2020-05-20,야간,200229-14072-038,1,"19,06",가열로19호기,"2265.10 X 0.00 X 377.00
",A350LF3,"코깅바 사용(P5 5/19 야)  온도 : 1230℃
작업 2번씩 실시",,ALLOY,1,14600,1,79.04
3438,P15,2020-05-20,야간,200229-14072-041,"1,2","19,06",가열로19호기,"2265.10 X 0.00 X 377.00
",A350LF3,"코깅바 사용(P5 5/19 야)  온도 : 1230℃
작업 2번씩 실시",,ALLOY,2,14600,2,79.04
3439,P15,2020-05-20,야간,200229-14072-042,1,"19,06",가열로19호기,"2055.00 X 1783.08 X 1214.00
",A350LF3,코깅바 사용(P5 5/19 야)  온도 : 1230℃,,ALLOY,1,12600,1,68.21
3440,P15,2020-05-20,야간,200415-19925-001,1,"19,06",가열로19호기,"3550.00 X 3092.00 X 665.00
",42CrMo4M,코깅바 사용,,ALLOY,1,17400,1,94.2
3441,P15,2020-05-20,야간,200408-15007-062,1,"19,06",가열로19호기,"2370.00 X 0.00 X 311.00
",F304L,"2차작업(마무리)  FLAT DIE 작업 요청
자리 비워 둘 것  압탕 주입구 구분",,SUS 304,1,13870,1,75.09
3442,P15,2020-05-20,야간,200401-19035-001,"1,2","19,06",가열로6호기,"1434.63 X 850.40 X 713.20
",A350LF2,"1000 R/BLOOM  지정소재 사용
황지를 제품처럼 만들 것",6호기,CARBON,2,12900,2,43.65
3443,P15,2020-05-20,야간,200408-19001-009,1,"19,06",가열로6호기,"6222.00 X 5347.00 X 283.00
",TWS355,"3차작업(황지 마무리)
자리 비워 둘 것",6호기,CARBON,1,24100,1,81.55
3444,P15,2020-05-20,야간,200408-19001-010,1,"19,06",가열로6호기,"6222.00 X 5347.00 X 283.00
",TWS355,"3차작업(황지 마무리)
자리 비워 둘 것",6호기,CARBON,1,24100,1,81.55
3445,P15,2020-05-20,야간,200204-19411-055,"3,4","19,06",가열로6호기,"4185.00 X 3778.00 X 600.00
",TWS355,700T 또는 600T  단조비 충분히 줄 것,6호기,CARBON,2,16085,2,54.43
3446,P5,2020-05-21,주간,"200407-19001-017
1/2차작업",001,"02,03",가열로3호기,"6002.00 X 5326.00 X 231.00
",TWS355,"45/45/45 S/N:001
1937*500*685  두번작업.  단조비 필히확보.","R/BLOOM
Φ1000",CARBON,1,15660,1,87.01
3447,P5,2020-05-21,주간,"200407-19001-018
1/2차작업",001,"02,03",가열로3호기,"6002.00 X 5326.00 X 231.00
",TWS355,"45/45/45 S/N:001
1937*500*685  두번작업.  단조비 필히확보.","R/BLOOM
Φ1000",CARBON,1,15660,1,87.01
3448,P5,2020-05-21,주간,"200407-19001-019
1/2차작업",001,"02,03",가열로3호기,"6002.00 X 5326.00 X 231.00
",TWS355,"45/45/45 S/N:001
1937*500*685  두번작업.  단조비 필히확보.","R/BLOOM
Φ1000",CARBON,1,15660,1,87.01
3449,P5,2020-05-21,주간,200205-15088-002,"001,002","02,03",가열로3호기,"1190.00 X 603.26 X 1091.00
",TW SF490V,"60/153.26/80 S/N:001-002
1250 X 450 X 1171  단조비 확보.","Φ1000 R/B
히트확인",CARBON,2,10300,2,57.23
3450,P5,2020-05-21,주간,200414-12005-001,"001,002","02,03",가열로3호기,"1200.00 X 620.00 X 940.00
",TW SF490V,"50/220/50 S/N:001-002
1250 X 400 X 990   제품작업","Φ1000 R/B
히트확인",CARBON,2,8960,2,49.78
3451,P5,2020-05-21,주간,200212-15045-001,006,"02,03",가열로2호기,"630.00 X 0.00 X 4515.00
",S30Mn," PISTON ROD 단조수정 
수정방안 참고 (수소성결함 FLAKE)","B3 GATE앞
제품투입",CARBON,1,8600,1,60.77
3452,P5,2020-05-21,주간,200212-15045-010,003,"02,03",가열로2호기,"630.00 X 0.00 X 4515.00
",S30Mn," PISTON ROD 단조수정 
수정방안 참고 (수소성결함 FLAKE)","B3 GATE앞
제품투입",CARBON,1,8600,1,60.77
3453,P5,2020-05-21,주간,200212-15045-010,010,"02,03",가열로2호기,"630.00 X 0.00 X 4515.00
",S30Mn," PISTON ROD 단조수정 
수정방안 참고 (수소성결함 FLAKE)","B3 GATE앞
제품투입",CARBON,1,8600,1,60.77
3454,P5,2020-05-21,주간,200212-15045-010,011,"02,03",가열로2호기,"630.00 X 0.00 X 4515.00
",S30Mn," PISTON ROD 단조수정 
수정방안 참고 (수소성결함 FLAKE)","B3 GATE앞
제품투입",CARBON,1,8600,1,60.77
3455,P5,2020-05-21,야간,"200407-19001-017
2/2차작업",001,"04,05",가열로5호기,"6002.00 X 5326.00 X 231.00
",TWS355,"45/45/45 S/N:001
1937*500*685   단조비 필히확보.","5/21 P5주
1차작업분",CARBON,1,15660,1,46.4
3456,P5,2020-05-21,야간,"200407-19001-018
2/2차작업",001,"04,05",가열로5호기,"6002.00 X 5326.00 X 231.00
",TWS355,"45/45/45 S/N:001
1937*500*685   단조비 필히확보.","5/21 P5주
1차작업분",CARBON,1,15660,1,46.4
3457,P5,2020-05-21,야간,"200407-19001-019
2/2차작업",001,"04,05",가열로5호기,"6002.00 X 5326.00 X 231.00
",TWS355,"45/45/45 S/N:001
1937*500*685   단조비 필히확보.","5/21 P5주
1차작업분",CARBON,1,15660,1,46.4
3458,P5,2020-05-21,야간,200229-14072-034,001,"04,05",가열로5호기,"2055.00 X 1783.08 X 1416.00
",TW 350LF3,"60/60/80 S/N:001   2번작업
1306*500*1565    PIPE작업=황지","5/20 P5주
COGBAR",ALLOY,1,14870,1,44.06
3459,P5,2020-05-21,야간,200229-14072-037,001,"04,05",가열로5호기,"2055.00 X 1783.08 X 1290.00
",TW 350LF3,"60/60/80 S/N:001   2번작업
1304*500*1440    PIPE작업=황지","5/20 P5주
COGBAR",ALLOY,1,13630,1,40.39
3460,P5,2020-05-21,야간,200229-14072-040,001,"04,05",가열로5호기,"2055.00 X 1783.08 X 1293.00
",TW 350LF3,"60/60/80 S/N:001   2번작업
1303*500*1445    PIPE작업=황지","5/20 P5주
COGBAR",ALLOY,1,13660,1,40.48
3461,P5,2020-05-21,야간,200324-12084-003,001,"04,05",가열로5호기,"2110.00 X 965.00 X 110.00
",TWS355,"30/30/25 S/N:001  600T쌓기->황지
1735*180   1차,2차작업","300T
SLAB",CARBON,1,3520,1,10.43
3462,P5,2020-05-21,야간,가열로다이,"001,002","04,05",가열로4호기,"SQ(450 X 450 X 3600)
",C-STEEL,P15사용 ( 길이 양단 화염절단 ),"R/B 테일부
및 압탕",,2,6600,2,-
3463,P5,2020-05-21,야간,SUS 압탕코깅,"001,002,003","04,05",가열로4호기,"COGGING
",F6A,"압탕COG Φ480 X L   재질마킹할것.
코깅후 톱절단하여 고철처리 예정.",압탕통쨰투입,,3,3000,3,-
3464,P8,2020-05-21,주간,"200515-19168-006
시편",001,"16,14",가열로14호기,3400.00 X 3120.00 X 107.00,TWS355,"1053*450*350
25/25/37(시)",SLAB,CARBON,0,1817,1,31.05
3465,P8,2020-05-21,주간,200515-19168-006,"002,003,004,005,006,007,008,009,010,011,012","16,14",가열로14호기,3400.00 X 3120.00 X 107.00,TWS355,"1039*450*345
25/25/30",SLAB,CARBON,0,1817,11,31.05
3466,P8,2020-05-21,주간,"200515-19168-007
시편",001,"16,14",가열로16호기,4300.00 X 3970.00 X 107.00,TWS355,"1150*450*420
30/30/37(시)",SLAB,CARBON,0,2764,1,50.85
3467,P8,2020-05-21,주간,200515-19168-007,"002,003,004,005,006,007,008,009,010,011,012","16,14",가열로16호기,4300.00 X 3970.00 X 107.00,TWS355,"1139*450*415
30/30/32",SLAB,CARBON,0,2764,11,50.85
3468,P8,2020-05-21,주간,200515-19168-008,"001,002,003,004,005,006","16,14",가열로14호기,4556.00 X 4000.00 X 110.00,S355NL,"1368*450*465
32/32/36",Φ800 R/B,CARBON,0,4775,6,81.6
3469,P8,2020-05-21,주간,"200205-19963-008
시편","002,003","16,14",가열로16호기,2893.80 X 2668.50 X 211.60,TW 42CrMo4,"1140*450*415
20/40/69(시)","톱절단
Φ600 R/B",ALLOY,0,2307,2,42.44
3470,P8,2020-05-21,주간,200205-19963-008,"007,008,009,010,011,012,013,014","16,14",가열로16호기,2893.80 X 2668.50 X 211.60,TW 42CrMo4,"1116*450*370
20/40/25","톱절단
Φ600 R/B",ALLOY,0,2307,9,42.44
3471,P8,2020-05-21,주간,200205-19963-008,015,"16,14",가열로14호기,2893.80 X 2668.50 X 211.60,TW 42CrMo4,"1116*450*370
20/40/25","톱절단
Φ600 R/B",ALLOY,0,2307,9,39.43
3472,P8,2020-05-21,주간,200201-19226-211,001,"16,14",가열로14호기,2316.00 X 2070.00 X 370.00,TWS355,"1120*450*470
20/20/20",SLAB,CARBON,0,2870,1,49.05
3473,P8,2020-05-21,주간,200201-19226-212,001,"16,14",가열로14호기,2316.00 X 2070.00 X 370.00,TWS355,"1120*450*470
20/20/20",SLAB,CARBON,0,2870,1,49.05
3474,P8,2020-05-21,주간,200201-19226-213,001,"16,14",가열로14호기,2316.00 X 2070.00 X 370.00,TWS355,"1120*450*470
20/20/20",SLAB,CARBON,0,2870,1,49.05
3475,P8,2020-05-21,야간,200515-19168-005,"008,007,009,010,011,012","12,15",가열로15호기,3085.00 X 2800.00 X 262.00,TWS355,"1197*450*455
23/23/23",SLAB,CARBON,0,3423,6,-
3476,P8,2020-05-21,야간,200515-19168-006,"013,014,015,016,017,018,019,020,021,022,023,024","12,15",가열로12호기,3400.00 X 3120.00 X 107.00,TWS355,"1039*450*345
25/25/30",SLAB,CARBON,0,1817,12,30.11
3477,P8,2020-05-21,야간,200515-19168-007,"013,014,015,016,017,018,019,020,021,022,023,024","12,15",가열로15호기,4300.00 X 3970.00 X 107.00,TWS355,"1139*450*415
30/30/32",SLAB,CARBON,0,2764,12,-
3478,P8,2020-05-21,야간,200515-19168-008,"007,008,009,010,011,012","12,15",가열로12호기,4556.00 X 4000.00 X 110.00,S355NL,"1368*450*465
32/32/36",Φ800 R/B,CARBON,0,4775,6,79.12
3479,P8,2020-05-21,야간,200201-19226-214,001,"12,15",가열로15호기,2316.00 X 2070.00 X 370.00,TWS355,"1120*450*470
20/20/20",SLAB,CARBON,0,2870,1,-
3480,P8,2020-05-21,야간,200201-19226-215,001,"12,15",가열로15호기,2316.00 X 2070.00 X 370.00,TWS355,"1120*450*470
20/20/20",SLAB,CARBON,0,2870,1,-
3481,P8,2020-05-21,야간,200201-19226-216,001,"12,15",가열로15호기,2316.00 X 2070.00 X 370.00,TWS355,"1120*450*470
20/20/20",SLAB,CARBON,0,2870,1,-
3482,P8,2020-05-21,야간,200201-19226-217,001,"12,15",가열로15호기,2316.00 X 2070.00 X 370.00,TWS355,"1120*450*470
20/20/20",SLAB,CARBON,0,2870,1,-
3483,P8,2020-05-21,야간,200201-19226-218,001,"12,15",가열로15호기,2316.00 X 2070.00 X 370.00,TWS355,"1120*450*470
20/20/20",SLAB,CARBON,0,2870,1,-
3484,P8,2020-05-21,야간,"200310-19133-003
초긴급건",001,"12,15",가열로15호기,1329.64 X 1104.00 X 462.00,TW 266M Gr2,"1000*450*540
80/35/35",불량제품,CARBON,0,1341,2,-
3485,P15,2020-05-21,주간,200502-17035-001,1,"20,17,06",가열로20호기,"906.00 X 0.00 X 14354.00
",SF490V,2차작업 시방서 참고  첫작업 요청,,CARBON,1,96259,1,51.28
3486,P15,2020-05-21,주간,200507-15226-001,"1,2","20,17,06",가열로20호기,"2081.00 X 1855.00 X 2867.00
",F304L,"5/21 01시 30분 입고예정(열괴)
5/22 주간작업분  자리 비워 둘 것",,SUS 304,2,40100,2,21.36
3487,P15,2020-05-21,주간,200408-19001-011,1,"20,17,06",가열로17호기,"6222.00 X 5347.00 X 283.00
",TWS355,"1000  R/BLOOM  1,2차작업  TEST
눕혀서 투입  시방서 참고",,CARBON,1,24100,1,82.52
3488,P15,2020-05-21,주간,200408-19001-012,1,"20,17,06",가열로17호기,"6222.00 X 5347.00 X 283.00
",TWS355,"1000  R/BLOOM  1,2차작업  TEST
눕혀서 투입  시방서 참고",,CARBON,1,24100,1,82.52
3489,P15,2020-05-21,주간,"200316-19581-001
R/STOCK",1,"20,17,06",가열로17호기,"636.00 X 0.00 X 6730.00
",SF490VM3,"181112-19581-005  불량품 사용
사이즈 : 1170 X 4750L",,CARBON,1,38000,1,130.11
