,순번,프레스명,작업일자,주/야간,수주번호,시리얼번호,할당가열로,장입가열로,수주치수,사내재질,단조작업내역,비고,강종,수량,투입중량,투입수량,원단위가스량,시작시간
7672,6095,P8,2020-05-20,주간,200515-19168-001,"001,002,003,004,005,006,007,008","16,15",가열로16호기,3085.00 X 2800.00 X 262.00,TWS355,"1197*450*455
23/23/23",SLAB,CARBON,0,3423,8,54.06,2020-05-19 13:39
7673,6099,P8,2020-05-20,주간,200515-19168-003,"002,003,004,005,006,007,008,009,010,012","16,15",가열로16호기,4300.00 X 3970.00 X 107.00,TWS355,"1139*450*415
30/30/32",SLAB,CARBON,0,2764,11,43.65,2020-05-19 13:39
7674,6098,P8,2020-05-20,주간,200515-19168-003,001,"16,15",가열로16호기,4300.00 X 3970.00 X 107.00,TWS355,"1150*450*420
30/30/37(시)",SLAB,CARBON,0,2764,1,43.65,2020-05-19 13:39
7675,6157,P8,2020-05-21,주간,200205-19963-008,"007,008,009,010,011,012,013,014","16,14",가열로16호기,2893.80 X 2668.50 X 211.60,TW 42CrMo4,"1116*450*370
20/40/25","톱절단
Φ600 R/B",ALLOY,0,2307,9,42.44,2020-05-20 14:01
7676,6156,P8,2020-05-21,주간,200205-19963-008,"002,003","16,14",가열로16호기,2893.80 X 2668.50 X 211.60,TW 42CrMo4,"1140*450*415
20/40/69(시)","톱절단
Φ600 R/B",ALLOY,0,2307,2,42.44,2020-05-20 14:01
7677,6153,P8,2020-05-21,주간,200515-19168-007,001,"16,14",가열로16호기,4300.00 X 3970.00 X 107.00,TWS355,"1150*450*420
30/30/37(시)",SLAB,CARBON,0,2764,1,50.85,2020-05-20 14:01
7678,6154,P8,2020-05-21,주간,200515-19168-007,"002,003,004,005,006,007,008,009,010,011,012","16,14",가열로16호기,4300.00 X 3970.00 X 107.00,TWS355,"1139*450*415
30/30/32",SLAB,CARBON,0,2764,11,50.85,2020-05-20 14:01
7679,6231,P8,2020-05-22,주간,200303-19234-039,"013,014,015,016","16,14",가열로16호기,3400.00 X 3120.00 X 105.00,TWS355,"1033*450*345
25/25/30",SLAB,CARBON,0,1791,4,31.63,2020-05-21 13:37
7680,6229,P8,2020-05-22,주간,200515-19168-011,"002,003,004,005,006,007,008,009,010,011,012","16,14",가열로16호기,4300.00 X 3970.00 X 107.00,TWS355,"1139*450*415
30/30/32",SLAB,CARBON,0,2764,11,48.82,2020-05-21 13:37
7681,6225,P8,2020-05-22,주간,200515-19168-009,"001,002,003,004,005,006","16,14",가열로16호기,3085.00 X 2800.00 X 262.00,TWS355,"1197*450*455
23/23/23",SLAB,CARBON,0,3423,6,60.46,2020-05-21 13:37
7682,6228,P8,2020-05-22,주간,200515-19168-011,001,"16,14",가열로16호기,4300.00 X 3970.00 X 107.00,TWS355,"1150*450*420
30/30/37(시)",SLAB,CARBON,0,2764,1,48.82,2020-05-21 13:37
7683,6278,P8,2020-05-25,야간,200521-19226-006,001,"16,14",가열로16호기,3666.00 X 3324.00 X 100.00,TWS355,"1087*450*390
25/25/37(시)",SLAB,CARBON,0,2196,1,66.57,2020-05-24 08:31
7684,6279,P8,2020-05-25,야간,200521-19226-006,"002,003,004,005,006,007,008,009,010,011,012","16,14",가열로16호기,3666.00 X 3324.00 X 100.00,TWS355,"1071*450*385
25/25/30",SLAB,CARBON,0,2196,11,66.57,2020-05-24 08:31
7685,6275,P8,2020-05-25,야간,200521-19226-003,"001,002,003,004,005,006","16,14",가열로16호기,3268.00 X 3010.00 X 400.00,S355NL,"1268*450*565
20/20/20",Φ800 R/B,CARBON,0,4844,6,146.85,2020-05-24 08:31
7686,6339,P8,2020-05-26,야간,200519-12500-011,"001,002","16,14",가열로16호기,3402.00 X 3203.00 X 179.00,TW 42CrMo4M,"1097*450*375
25/40/30","열처리예열
Φ600 R/B",ALLOY,0,2242,2,53.48,2020-05-25 23:21
7687,6340,P8,2020-05-26,야간,200519-12500-013,001,"16,14",가열로16호기,3402.00 X 3203.00 X 204.00,TW 42CrMo4M,"1117*450*400
25/40/30","열처리예열
Φ600 R/B",ALLOY,0,2510,1,59.88,2020-05-25 23:21
7688,6341,P8,2020-05-26,야간,200519-12500-014,001,"16,14",가열로16호기,3402.00 X 3203.00 X 204.00,TW 42CrMo4M,"1117*450*400
25/40/30","열처리예열
Φ600 R/B",ALLOY,0,2510,1,59.88,2020-05-25 23:21
7689,6342,P8,2020-05-26,야간,200519-12500-015,001,"16,14",가열로16호기,2501.00 X 2353.00 X 154.00,TW 42CrMo4M,"990*450*305
30/82/25","열처리예열
Φ600 R/B",ALLOY,0,1378,1,32.87,2020-05-25 23:21
7690,6343,P8,2020-05-26,야간,200519-12500-016,001,"16,14",가열로16호기,2504.00 X 2353.00 X 254.00,TW 42CrMo4M,"1063*450*390
30/80/25","열처리예열
Φ600 R/B",ALLOY,0,2158,1,51.48,2020-05-25 23:21
7691,6338,P8,2020-05-26,야간,200519-12500-010,001,"16,14",가열로16호기,3202.00 X 3010.00 X 204.00,TW 42CrMo4M,"1089*450*395
25/43/30","열처리예열
Φ600 R/B",ALLOY,0,2323,1,55.42,2020-05-25 23:21
7692,6337,P8,2020-05-26,야간,200519-12500-009,001,"16,14",가열로16호기,2803.00 X 2636.00 X 204.00,TW 42CrMo4M,"1076*450*350
35/58/25","열처리예열
Φ600 R/B",ALLOY,0,1977,1,47.16,2020-05-25 23:21
7693,6333,P8,2020-05-26,야간,200205-19963-008,"016,017,018,019,020,021,022,023,024,025,026,027,028,029","16,14",가열로16호기,2893.80 X 2668.50 X 211.60,TW 42CrMo4,"1116*450*370
20/40/25","톱절단
Φ600 R/B",ALLOY,0,2307,25,55.03,2020-05-25 23:21
7694,6393,P8,2020-05-27,야간,200525-19476-005,"001,002,003,004,005,006,007","16,14",가열로16호기,3667.00 X 3299.00 X 100.00,TWS355,"1097*450*385
25/25/30",SLAB,CARBON,0,2334,7,22.39,2020-05-26 22:41
7695,6391,P8,2020-05-27,야간,200204-19411-111,"001,002,003,004","16,14",가열로16호기,6000.00 X 5500.00 X 122.00,S355NL,"1432*450*570
40/40/35",Φ800 R/B,CARBON,0,6456,4,61.92,2020-05-26 22:41
7696,6390,P8,2020-05-27,야간,200204-19411-110,"001,002,003,004","16,14",가열로16호기,6000.00 X 5500.00 X 122.00,S355NL,"1432*450*570
40/40/35",Φ800 R/B,CARBON,0,6456,4,61.92,2020-05-26 22:41
7697,6436,P8,2020-05-28,야간,200204-19411-062,"001,002,003,004","16,14",가열로16호기,6000.00 X 5500.00 X 122.00,S355NL,"1432*450*570
40/40/35",Φ800 R/B,CARBON,0,6456,4,38.28,2020-05-27 23:38
7698,6437,P8,2020-05-28,야간,200204-19411-063,"001,002,003,004","16,14",가열로16호기,6000.00 X 5500.00 X 122.00,S355NL,"1432*450*570
40/40/35",Φ800 R/B,CARBON,0,6456,4,38.28,2020-05-27 23:38
7699,6438,P8,2020-05-28,야간,200204-19411-074,"001,002,003,004","16,14",가열로16호기,6000.00 X 5500.00 X 122.00,S355NL,"1432*450*570
40/40/35",Φ800 R/B,CARBON,0,6456,4,38.28,2020-05-27 23:38
7700,6490,P8,2020-05-29,야간,200515-19249-003,001,16,가열로16호기,1260.00 X 810.00 X 765.00,TW 266M Gr2,"1122*450*905
40/40/100",히트확인,CARBON,0,5851,1,148.66,2020-05-28 23:08
7701,6489,P8,2020-05-29,야간,200515-19249-002,001,16,가열로16호기,1260.00 X 810.00 X 440.00,TW 266M Gr2,"1112*450*520
40/40/40",히트확인,CARBON,0,3247,1,82.5,2020-05-28 23:08
7702,6488,P8,2020-05-29,야간,200515-19249-001,001,16,가열로16호기,2890.00 X 2500.00 X 140.00,TW 266M Gr2,"1145*450*345
20/20/20",히트확인,CARBON,0,2286,1,58.08,2020-05-28 23:08
7703,6492,P8,2020-05-29,야간,200519-15205-002,"001,002",16,가열로16호기,674.00 X 574.00 X 1195.00,TW 350LF2,"1069*450*750
1차작업",히트확인,CARBON,0,1993,2,50.64,2020-05-28 23:08
7704,6491,P8,2020-05-29,야간,200229-14072-047,001,16,가열로16호기,1310.00 X 1130.30 X 945.00,TW 350LF2,"907*450*1030
50/30/40",히트확인,CARBON,0,3878,1,98.53,2020-05-28 23:08
7705,6494,P8,2020-05-29,야간,200519-15205-002,"005,006",16,가열로16호기,674.00 X 574.00 X 1195.00,TW 350LF2,"1069*450*750
1차작업",히트확인,CARBON,0,1993,2,50.64,2020-05-28 23:08
7706,6499,P8,2020-05-29,야간,200507-15226-004,"001,002",16,가열로16호기,2308.00 X 2032.00 X 253.00,TW F347H,"1135*450*390
30/30/30","톱절단
200T SLAB",SUS,0,2586,2,65.71,2020-05-28 23:08
7707,6493,P8,2020-05-29,야간,200519-15205-002,"003,004",16,가열로16호기,674.00 X 574.00 X 1195.00,TW 350LF2,"1069*450*750
1차작업",히트확인,CARBON,0,1993,2,50.64,2020-05-28 23:08
7708,6497,P8,2020-05-29,야간,200229-14072-052,001,16,가열로16호기,1310.00 X 1130.30 X 890.00,TW 350LF3,"925*450*995
40/60/55","P8 예열
Φ800 R/B",ALLOY,0,3923,1,99.68,2020-05-28 23:08
7709,6495,P8,2020-05-29,야간,200519-15205-002,"007,008",16,가열로16호기,674.00 X 574.00 X 1195.00,TW 350LF2,"1069*450*750
1차작업",히트확인,CARBON,0,1993,2,50.64,2020-05-28 23:08
7710,6496,P8,2020-05-29,야간,200229-14072-050,001,16,가열로16호기,1310.00 X 1130.30 X 890.00,TW 350LF3,"925*450*995
40/60/55","P8 예열
Φ800 R/B",ALLOY,0,3923,1,99.68,2020-05-28 23:08
7711,6498,P8,2020-05-29,야간,200229-14072-084,001,16,가열로16호기,1504.00 X 1130.30 X 279.00,TW 350LF3,"1106*450*355
20/40/30",Φ800 R/B,ALLOY,0,2125,1,53.99,2020-05-28 23:08
7712,6539,P8,2020-06-01,주간,200529-19302-004,001,"16,14",가열로16호기,4422.00 X 4020.00 X 125.00,S355NL,"1229*450*485
30/30/37(시)",Φ800 R/B,CARBON,0,3607,1,50.42,2020-05-31 09:25
7713,6540,P8,2020-06-01,주간,200529-19302-004,"002,004,005","16,14",가열로16호기,4422.00 X 4020.00 X 125.00,S355NL,"1201*450*475
30/30/25",Φ600 R/B,CARBON,0,3607,4,50.42,2020-05-31 09:25
7714,6541,P8,2020-06-01,주간,200529-19302-005,"001,002,003,004,005","16,14",가열로16호기,4422.00 X 4020.00 X 125.00,S355NL,"1201*450*475
30/30/25",Φ600 R/B,CARBON,0,3607,5,50.42,2020-05-31 09:25
7715,6544,P8,2020-06-01,주간,200528-15226-001,"001,002","16,14",가열로16호기,2635.00 X 2300.00 X 250.00,TW 350LF2,"1243*450*380
20/20/20",R/BLOOM,CARBON,0,3081,2,43.07,2020-05-31 09:25
7716,6536,P8,2020-06-01,주간,200529-19302-001,"001,002,003,004","16,14",가열로16호기,3268.00 X 3010.00 X 400.00,S355NL,"1282*450*570
25/25/25",Φ800 R/B,CARBON,0,5067,5,70.83,2020-05-31 09:25
7717,6599,P8,2020-06-02,주간,200529-19302-018,"001,002,003,004,005","16,14",가열로16호기,3916.00 X 3526.00 X 105.00,S355NL,"1172*450*405
30/30/35",Φ600 R/B,CARBON,0,2891,5,33.03,2020-06-01 14:13
7718,6600,P8,2020-06-02,주간,200529-19302-019,"001,002,003,004,005","16,14",가열로16호기,3916.00 X 3526.00 X 105.00,S355NL,"1172*450*405
30/30/35",Φ600 R/B,CARBON,0,2891,5,33.03,2020-06-01 14:13
7719,6604,P8,2020-06-02,주간,200529-19302-022,"001,002,003,004,005","16,14",가열로16호기,4976.00 X 4556.00 X 140.00,S355NL,"1294*450*540
35/35/30",Φ800 R/B,CARBON,0,4895,5,55.93,2020-06-01 14:13
7720,6605,P8,2020-06-02,주간,200529-19302-023,"001,002,003","16,14",가열로16호기,4976.00 X 4556.00 X 140.00,S355NL,"1294*450*540
35/35/30",Φ800 R/B,CARBON,0,4895,5,55.93,2020-06-01 14:13
7721,6649,P8,2020-06-03,주간,200529-19302-028,"006,007,008,009,010","16,14",가열로16호기,4422.00 X 4020.00 X 125.00,TWS355,"1201*450*475
30/30/25",SLAB,CARBON,0,3607,5,44,2020-06-02 14:10
7722,6648,P8,2020-06-03,주간,200529-19302-026,"006,007,008,009,010","16,14",가열로16호기,3916.00 X 3526.00 X 105.00,S355NL,"1172*450*405
30/30/35",Φ600 R/B,CARBON,0,2891,5,35.27,2020-06-02 14:10
7723,6647,P8,2020-06-03,주간,200529-19302-025,"006,007,008,009,010","16,14",가열로16호기,3268.00 X 3010.00 X 400.00,S355NL,"1282*450*570
25/25/25",Φ800 R/B,CARBON,0,5067,5,61.81,2020-06-02 14:10
7724,6710,P8,2020-06-04,주간,200520-15007-003,"001,002,003,004,005","16,14",가열로16호기,2130.00 X 1828.80 X 263.00,TW 266M Gr2,"1102*450*385
23/14/19",히트확인,CARBON,0,2335,5,46.65,2020-06-03 13:48
7725,6709,P8,2020-06-04,주간,200520-15007-002,"001,002,003,004,005","16,14",가열로16호기,2130.00 X 1828.80 X 263.00,TW 266M Gr2,"1102*450*385
23/14/19",히트확인,CARBON,0,2335,5,46.65,2020-06-03 13:48
7726,6712,P8,2020-06-04,주간,200520-15007-006,"001,002,003,004,005","16,14",가열로16호기,2244.00 X 1828.80 X 282.00,TW 266M Gr2,"1271*450*400
23/14/19",히트확인,CARBON,0,3425,5,68.42,2020-06-03 13:48
7727,6717,P8,2020-06-04,주간,200528-12500-002,"001,002","16,14",가열로16호기,3102.00 X 2919.00 X 204.00,TW 42CrMo4M,"1075*450*395
25/52/30","열처리예열
Φ600 R/B",ALLOY,0,2248,2,44.91,2020-06-03 13:48
7728,6716,P8,2020-06-04,주간,200528-12500-001,001,"16,14",가열로16호기,3302.00 X 3108.00 X 254.00,TW 42CrMo4M,"1140*450*440
25/41/30","열처리예열
Φ600 R/B",ALLOY,0,2911,1,58.15,2020-06-03 13:48
7729,6782,P8,2020-06-05,주간,200228-14072-146,"001,002","16,14",가열로16호기,1510.00 X 1086.40 X 643.30,TW 350LF2,"1202*450*725
40/40/40","6/4목주
미투입분",CARBON,0,5508,2,163.41,2020-06-04 13:53
7730,6781,P8,2020-06-05,주간,200602-15207-001,"001,002","16,14",가열로16호기,3309.00 X 2930.00 X 120.00,TW S355,"1231*450*380
25/25/62.5",SLAB,CARBON,0,3012,2,89.36,2020-06-04 13:53
7731,6779,P8,2020-06-05,주간,200601-19134-007,"001,002","16,14",가열로16호기,2644.00 X 2408.00 X 160.00,TW 266M Gr2,"1106*450*330
96/20/20",R/BLOOM,CARBON,0,1002,2,29.73,2020-06-04 13:53
7732,6778,P8,2020-06-05,주간,200601-19134-006,"001,002","16,14",가열로16호기,2560.00 X 2164.00 X 307.00,TW 266M Gr2,"1402*450*460
96/20/20",R/BLOOM,CARBON,0,2478,2,73.52,2020-06-04 13:53
7733,6777,P8,2020-06-05,주간,200601-19134-005,"001,002","16,14",가열로16호기,2644.00 X 2408.00 X 160.00,TW 266M Gr2,"1106*450*330
96/20/20",R/BLOOM,CARBON,0,1002,2,29.73,2020-06-04 13:53
7734,6776,P8,2020-06-05,주간,200601-19134-004,"001,002","16,14",가열로16호기,2430.00 X 2164.00 X 161.00,TW 266M Gr2,"1118*450*320
96/20/20",R/BLOOM,CARBON,0,996,2,29.55,2020-06-04 13:53
7735,6775,P8,2020-06-05,주간,200601-19134-003,"001,002","16,14",가열로16호기,2520.00 X 2258.00 X 131.00,TW 266M Gr2,"1066*450*310
96/20/20",R/BLOOM,CARBON,0,854,2,25.34,2020-06-04 13:53
7736,6774,P8,2020-06-05,주간,200601-19134-002,"001,002","16,14",가열로16호기,2430.00 X 2164.00 X 161.00,TW 266M Gr2,"1118*450*320
96/20/20",R/BLOOM,CARBON,0,996,2,29.55,2020-06-04 13:53
7737,6773,P8,2020-06-05,주간,200601-19134-001,"001,002","16,14",가열로16호기,2520.00 X 2258.00 X 131.00,TW 266M Gr2,"1066*450*310
96/20/20",R/BLOOM,CARBON,0,854,2,25.34,2020-06-04 13:53
7738,6780,P8,2020-06-05,주간,200601-19134-008,"001,002","16,14",가열로16호기,2644.00 X 2408.00 X 160.00,TW 266M Gr2,"1402*450*460
96/20/20",R/BLOOM,CARBON,0,2478,2,73.52,2020-06-04 13:53
7739,7051,P8,2020-06-12,주간,200610-19226-002,"001,002,003,004,005,006",16,가열로16호기,4187.00 X 3695.00 X 185.00,S355NL,"1419*450*495
25/25/25",Φ800 R/B,CARBON,0,5399,6,176.64,2020-06-09 02:24
7740,7052,P8,2020-06-12,주간,200610-19226-003,"001,002,003",16,가열로16호기,3691.00 X 3141.00 X 215.00,S355NL,"1503*450*460
20/20/20",Φ800 R/B,CARBON,0,5840,3,191.06,2020-06-09 02:24
7741,7053,P8,2020-06-12,주간,200608-19133-001,"001,002",16,가열로16호기,1858.00 X 1582.80 X 145.00,TW 266M Gr2,"1046*450*260
80/22/21",R/BLOOM,CARBON,0,672,2,21.99,2020-06-09 02:24
7742,7054,P8,2020-06-12,주간,200608-19133-002,"001,002",16,가열로16호기,1449.80 X 1156.00 X 195.00,TW 266M Gr2,"1047*450*260
80/18/15",R/BLOOM,CARBON,0,674,2,22.05,2020-06-09 02:24
7743,7055,P8,2020-06-12,주간,200608-19133-003,"001,002",16,가열로16호기,1904.00 X 1602.08 X 188.00,TW 266M Gr2,"1120*450*300
86/20/20",R/BLOOM,CARBON,0,934,2,30.56,2020-06-09 02:24
7744,7056,P8,2020-06-12,주간,200608-19133-004,"001,002",16,가열로16호기,1449.80 X 992.00 X 136.00,TW 266M Gr2,"1139*450*230
88/30/30",R/BLOOM,CARBON,0,737,2,24.11,2020-06-09 02:24
7745,7057,P8,2020-06-12,주간,200608-19133-005,"001,002",16,가열로16호기,2012.00 X 1675.80 X 237.00,TW 266M Gr2,"1213*450*345
80/27/20",R/BLOOM,CARBON,0,1315,2,43.02,2020-06-09 02:24
7746,7059,P8,2020-06-12,주간,200608-19133-007,"001,002",16,가열로16호기,2242.00 X 1858.84 X 303.00,TW 266M Gr2,"1304*450*445
80/24/22",R/BLOOM,CARBON,0,2030,2,66.41,2020-06-09 02:24
7747,7060,P8,2020-06-12,주간,200608-19133-008,"001,002",16,가열로16호기,1435.80 X 992.00 X 200.00,TW 266M Gr2,"1153*450*285
83/25/25",R/BLOOM,CARBON,0,951,2,31.11,2020-06-09 02:24
7748,7061,P8,2020-06-12,주간,200608-15459-001,001,16,가열로16호기,1127.00 X 800.00 X 610.00,TW 266M Gr2,"978*450*690
40/40/40",히트확인,CARBON,0,3143,1,102.83,2020-06-09 02:24
7749,7058,P8,2020-06-12,주간,200608-19133-006,"001,002",16,가열로16호기,1449.80 X 992.00 X 146.00,TW 266M Gr2,"1130*450*230
79/22/22",R/BLOOM,CARBON,0,724,2,23.69,2020-06-09 02:24
7750,7159,P8,2020-06-16,주간,200604-19168-003,"002,003,004,005,006,007,008,009,010,011,012","16,14",가열로16호기,4300.00 X 3970.00 X 107.00,S355NL,"1139*450*415
30/30/32",Φ600 R/B,CARBON,0,2764,11,79.63,2020-06-15 10:27
7751,7155,P8,2020-06-16,주간,200604-19168-001,"001,002,003,004,005,006","16,14",가열로16호기,3085.00 X 2800.00 X 262.00,S355NL,"1197*450*455
23/23/23",Φ600 R/B,CARBON,0,3423,6,98.61,2020-06-15 10:27
7752,7158,P8,2020-06-16,주간,200604-19168-003,001,"16,14",가열로16호기,4300.00 X 3970.00 X 107.00,S355NL,"1150*450*420
30/30/37(시)",Φ600 R/B,CARBON,0,2764,1,79.63,2020-06-15 10:27
7753,7362,P8,2020-06-22,야간,200615-12124-003,001,"16,14",가열로16호기,1134.00 X 377.00 X 437.00,TW 266M Gr2,"1187 X 150 X 477
55/227/40","SLAB
히트확인",CARBON,0,4129,1,18.93,2020-06-17 03:46
7754,7361,P8,2020-06-22,야간,200610-19197-105,"001,002","16,14",가열로16호기,1737.00 X 1124.00 X 105.00,TWS355,"1199*450*200
20/20/20","SLAB
히트확인",CARBON,0,1440,2,6.6,2020-06-17 03:46
7755,7358,P8,2020-06-22,야간,200610-19197-060,"001,002","16,14",가열로16호기,2457.00 X 1724.00 X 165.00,TWS355,"1470*450*310
20/20/20","SLAB
히트확인",CARBON,0,3686,2,16.9,2020-06-17 03:46
7756,7348,P8,2020-06-22,야간,200617-19711-001,001,"16,14",가열로16호기,1558.93 X 1320.80 X 206.38,TW 350LF2,"942*450*295
28/18/23",R/BLOOM,CARBON,0,1157,1,5.3,2020-06-17 03:46
7757,7349,P8,2020-06-22,야간,200617-19711-002,001,"16,14",가열로16호기,1558.93 X 1320.80 X 206.38,TW 350LF2,"942*450*295
28/18/23",R/BLOOM,CARBON,0,1157,1,5.3,2020-06-17 03:46
7758,7350,P8,2020-06-22,야간,200618-19711-001,001,"16,14",가열로16호기,1558.93 X 1320.80 X 206.38,TW 350LF2,"942*450*295
28/18/23",R/BLOOM,CARBON,0,1157,1,5.3,2020-06-17 03:46
7759,7351,P8,2020-06-22,야간,200618-19711-002,001,"16,14",가열로16호기,1558.93 X 1320.80 X 206.38,TW 350LF2,"942*450*295
28/18/23",R/BLOOM,CARBON,0,1157,1,5.3,2020-06-17 03:46
7760,7353,P8,2020-06-22,야간,200610-19197-008,002,"16,14",가열로16호기,2776.00 X 2243.00 X 155.00,TWS355,"1293*450*350
23/17/20","SLAB
히트확인",CARBON,0,3103,1,14.23,2020-06-17 03:46
7761,7354,P8,2020-06-22,야간,200610-19197-011,"001,002","16,14",가열로16호기,3796.00 X 3183.00 X 175.00,TWS355,"1515*450*445
25/25/25","SLAB
히트확인",CARBON,0,5706,2,26.16,2020-06-17 03:46
7762,7355,P8,2020-06-22,야간,200610-19197-028,"001,002","16,14",가열로16호기,1791.00 X 1218.00 X 175.00,TWS355,"1268*450*265
20/20/20","SLAB
히트확인",CARBON,0,2218,2,10.17,2020-06-17 03:46
7763,7357,P8,2020-06-22,야간,200610-19197-056,002,"16,14",가열로16호기,2976.00 X 2403.00 X 165.00,TWS355,"1387*450*360
20/20/20","SLAB
히트확인",CARBON,0,3761,1,17.24,2020-06-17 03:46
7764,7360,P8,2020-06-22,야간,200610-19197-101,002,"16,14",가열로16호기,2017.00 X 1524.00 X 115.00,TWS355,"1158*450*235
20/20/20","SLAB
히트확인",CARBON,0,1571,1,7.2,2020-06-17 03:46
7765,7359,P8,2020-06-22,야간,200610-19197-101,001,"16,14",가열로16호기,2017.00 X 1524.00 X 115.00,TWS355,"1213/450/280
20/20/67(시)","SLAB
히트확인",CARBON,0,1571,1,7.2,2020-06-17 03:46
7766,7352,P8,2020-06-22,야간,200610-19197-008,001,"16,14",가열로16호기,2776.00 X 2243.00 X 155.00,TWS355,"1358*450*395
23/17/67(시)","SLAB
히트확인",CARBON,0,3103,1,14.23,2020-06-17 03:46
7767,7356,P8,2020-06-22,야간,200610-19197-056,001,"16,14",가열로16호기,2976.00 X 2403.00 X 165.00,TWS355,"1445*450*410
20/20/67(시)","SLAB
히트확인",CARBON,0,3761,1,17.24,2020-06-17 03:46
7768,7746,P5,2020-07-03,주간,200513-13530-001,001,"04,16",가열로16호기,"1446.00 X 991.00 X 856.00
",STD61,"55/70/60 S/N:001  재제작
1237*450*980  내경바리 주의. 겹침주의.","톱절단
COGBAR",ALLOY,1,8520,1,241.94,2020-07-02 10:35
7769,7747,P5,2020-07-03,주간,200513-13530-002,001,"04,16",가열로16호기,"1446.00 X 991.00 X 856.00
",STD61,"55/70/60 S/N:001  재제작
1237*450*980  내경바리 주의. 겹침주의.","톱절단
COGBAR",ALLOY,1,8520,1,241.94,2020-07-02 10:35
7770,7809,P15,2020-07-06,야간,200602-19151-009,"1,2,3","20,16",가열로16호기,"1444.00 X 866.25 X 939.00
",F12,"2차작업  황지를 제품처럼 만들 것
자리 비워 둘 것",16호기,ALLOY,3,10550,3,63.56,2020-07-04 18:57
7771,7810,P15,2020-07-06,야간,200413-19151-041,"1,2","20,16",가열로16호기,"1634.00 X 1143.00 X 1126.00
",A350LF2,"1000 R/BLOOM  1,2차작업
절단완료  7/3 투입  시방서 참고",16호기,CARBON,2,12700,2,76.51,2020-07-04 18:57
7772,7885,P8,2020-07-08,야간,200604-19168-014,"007,008,009,010,011,012,013,014,015,016","16,14",가열로16호기,3400.00 X 3120.00 X 107.00,TWS355,"1039*450*345
25/25/30",SLAB,CARBON,0,1817,10,11.82,2020-07-07 16:27
7773,7884,P8,2020-07-08,야간,200604-19168-016,"007,008,009,010,011,012","16,14",가열로16호기,4556.00 X 4000.00 X 110.00,S355NL,"1368*450*465
32/32/36",Φ800 R/B,CARBON,0,4775,6,31.05,2020-07-07 16:27
7774,7882,P8,2020-07-08,야간,200702-19226-003,"004,005,006","16,14",가열로16호기,4187.00 X 3695.00 X 185.00,S355NL,"1410*450*490
25/25/20",Φ800 R/B,CARBON,0,5399,3,35.11,2020-07-07 16:27
7775,7933,P8,2020-07-09,야간,200704-19226-003,"006,007,008,009,010","16,14",가열로16호기,4187.00 X 3695.00 X 185.00,S355NL,"1410*450*490
25/25/20",Φ800 R/B,CARBON,0,5399,6,62.87,2020-07-08 01:21
7776,7930,P8,2020-07-09,야간,200604-19168-014,"017,018,019,020,021,022,023,024","16,14",가열로16호기,3400.00 X 3120.00 X 107.00,TWS355,"1039*450*345
25/25/30",SLAB,CARBON,0,1817,8,21.16,2020-07-08 01:21
7777,7929,P8,2020-07-09,야간,200702-19226-003,"007,008,009,010,011","16,14",가열로16호기,4187.00 X 3695.00 X 185.00,S355NL,"1410*450*490
25/25/20",Φ800 R/B,CARBON,0,5399,5,62.87,2020-07-08 01:21
7778,7979,P8,2020-07-10,야간,200630-19168-003,"002,003,004,005,006,007,008,009,010,011,012,013,014,015,016,017,018","16,14",가열로16호기,4300.00 X 3970.00 X 107.00,TWS355,"1139*450*415
30/30/32",SLAB,CARBON,0,2764,17,107.18,2020-07-09 01:28
7779,7978,P8,2020-07-10,야간,200630-19168-003,001,"16,14",가열로16호기,4300.00 X 3970.00 X 107.00,TWS355,"1150*450*420
30/30/37(시)",SLAB,CARBON,0,2764,1,107.18,2020-07-09 01:28
7780,7976,P8,2020-07-10,야간,200630-19168-002,"013,014,015,016,017,018,019,020","16,14",가열로16호기,3400.00 X 3120.00 X 107.00,TWS355,"1039*450*345
25/25/30",SLAB,CARBON,0,1817,12,70.46,2020-07-09 01:28
7781,8009,P8,2020-07-13,주간,200630-19168-004,"001,002,003,004,005,006,007,008,009,010,011,012","16,14",가열로16호기,4556.00 X 4000.00 X 110.00,S355NL,"1368*450*465
32/32/36",Φ800 R/B,CARBON,0,4775,12,55.51,2020-07-12 11:41
7782,8008,P8,2020-07-13,주간,200630-19168-003,"019,020,021,022,023,024","16,14",가열로16호기,4300.00 X 3970.00 X 107.00,TWS355,"1139*450*415
30/30/32",SLAB,CARBON,0,2764,6,32.13,2020-07-12 11:41
7783,8069,P8,2020-07-14,주간,200706-01502-008,"002,003,004,005","16,14",가열로16호기,3728.60 X 3226.60 X 156.00,TWS355,"1344*450*435
25/25/25",SLAB,CARBON,0,4284,4,45.96,2020-07-13 18:25
7784,8068,P8,2020-07-14,주간,200706-01502-008,001,"16,14",가열로16호기,3728.60 X 3226.60 X 156.00,TWS355,"1359*450*440
25/25/32(시)",SLAB,CARBON,0,4284,1,45.96,2020-07-13 18:25
7785,8065,P8,2020-07-14,주간,200706-01502-005,"001,002,003,004,005","16,14",가열로16호기,4680.60 X 4152.60 X 161.00,S355NL,"1450*450*530
35/35/30",Φ800 R/B,CARBON,0,6220,5,66.74,2020-07-13 18:25
7786,8064,P8,2020-07-14,주간,200707-19168-002,"007,008,009,010,011,012","16,14",가열로16호기,3400.00 X 3120.00 X 107.00,TWS355,"1039*450*345
25/25/30",SLAB,CARBON,0,1817,6,19.5,2020-07-13 18:25
